Devices
1000
,,FP1 - Force,,,FP1 - Moment,,,FP1 - CoP,,,Combined Force,,,Combined Moment,,,Combined CoP,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
285,0,-28.664089,195.614792,1125.587402,-17.331150,331.399567,1109.271240,148.051239,204.077545,1053.267700,152.972046,295.357941,1052.897217,148.836197,258.602417,987.569031,299.491150,268.284546,865.921509,55.927410,242.947845,852.088989,34.629971,237.806183,654.544067,194.424683,349.990753,934.342712,52.102779,102.148621,907.982544,71.372818,7.916840,795.399475,7.742266,-39.844685,646.666260,-82.294853,50.119267,757.202515,-111.920982,122.331779,787.330383,-162.473129,86.307350,774.120789,-179.410843,167.819992,840.690369,43.702187,392.829498,904.020325,63.077965,516.802612,709.925110,7.084160,540.373718,653.220581,-69.587456,454.485168,752.549500,-112.753479,381.874512,792.348083,-162.555298,424.656921,781.120361,-181.420776,336.142242,856.094055,300.596222,134.285294,617.702087,272.369141,383.622559,586.226135,457.031525,218.784821,753.531677,442.802826,333.775543,747.709839,348.101227,40.946457,531.067505,157.331650,65.144684,371.975250,193.932327,53.006893,261.809662,281.681458,90.277260,72.985954,347.216278,136.253677,37.703762,137.572723,89.906769,37.365704,263.543243,497.237854,481.298828,120.714180,477.725159,376.441620,177.707855,479.524200,272.436951,297.681793,440.994781,71.131233,350.536652,398.243927,34.189613,140.686188,456.088837,36.507843
286,0,-29.851219,195.341614,1121.005493,-18.559624,330.956940,1104.822266,146.957672,203.619385,1048.977661,151.846436,294.984375,1048.656738,147.714294,258.603790,983.794739,298.717987,268.181976,862.826538,55.357437,242.730408,847.765686,34.044891,237.593338,650.189941,193.430664,349.895660,930.774536,51.089909,101.905533,903.410034,70.596924,7.983533,791.329285,7.182410,-40.509815,642.436279,-82.367393,49.372150,753.742920,-111.949387,122.135010,783.299255,-162.460999,85.666283,770.524414,-179.164261,167.240738,837.448914,42.889984,392.500366,899.825623,62.513428,516.378235,705.596375,6.192235,539.583130,648.599670,-69.977478,453.952362,748.200623,-112.993027,381.851471,787.557556,-163.107147,424.532990,777.381287,-181.273895,335.522675,851.885986,301.198792,134.286804,615.664185,272.227814,383.447906,584.077637,457.483276,218.896500,750.877686,443.114502,333.939270,745.180420,348.614166,40.732780,529.303772,157.003555,64.927505,371.434235,193.598053,53.249790,261.273529,281.710114,90.301697,73.090683,347.178375,136.391022,37.734604,137.561310,89.881821,37.396603,263.607727,497.278900,479.751648,120.390572,477.485535,376.021637,177.505722,479.280579,272.328918,297.592957,440.843292,71.148407,350.491180,398.099945,34.255344,140.719467,456.026550,36.593292
287,0,-30.916336,195.052979,1116.723022,-19.590672,330.602234,1100.566406,146.002853,203.355377,1045.046509,150.781448,294.551849,1044.608887,146.659454,258.272797,980.105591,297.925842,268.035431,859.831116,54.487175,242.829254,843.728394,33.159523,237.696762,646.121826,192.281876,349.653778,927.008240,50.217068,101.694435,899.288696,69.990791,7.508120,787.304626,6.553706,-40.159958,638.160645,-82.512207,48.828369,749.732788,-111.820236,121.506081,779.823303,-162.349731,85.209831,767.164429,-178.739136,166.627075,834.467407,41.491779,391.607086,895.455750,61.744881,515.926575,701.327454,5.960476,539.289673,644.316345,-70.178566,453.756409,744.190186,-112.801506,381.131622,784.107117,-163.135559,423.534851,773.179382,-181.143753,335.072266,848.335815,301.774445,134.163498,613.787109,272.426453,383.115356,581.619263,457.808380,219.045059,748.492004,443.452484,333.848694,742.681641,349.029541,40.624424,527.607117,156.740280,64.517342,370.829041,193.539307,52.867218,261.381226,281.461731,90.566345,73.045067,347.093628,136.494125,37.709549,137.554581,89.895287,37.343613,263.793488,497.145721,478.429382,119.975891,477.211761,375.438660,177.314240,479.177765,272.180328,297.523315,440.685303,71.214844,350.368958,397.946136,34.255253,140.685410,456.125824,36.530491
288,0,-31.955019,194.694427,1112.692261,-20.668230,330.279755,1096.508667,145.021439,203.006180,1041.131348,149.802292,294.227570,1040.744629,145.688477,257.866669,976.494507,297.166168,267.885986,856.923706,53.989048,242.405685,839.860107,32.646282,237.277802,642.222717,191.343445,349.629242,923.832947,49.277893,101.392548,895.355225,69.098137,7.245084,783.320435,6.226460,-41.509594,634.612549,-82.551720,48.139889,746.266052,-111.630196,120.871948,776.571472,-162.455399,84.455887,764.045776,-178.554108,166.623535,831.107239,40.893246,391.493042,891.613159,61.298923,515.593689,697.383911,5.257153,538.379822,639.924194,-70.394287,453.314148,740.141479,-112.903969,380.848511,780.232239,-163.187866,423.225555,769.429626,-181.008224,334.670197,844.883667,302.373932,134.113754,612.004211,273.053925,382.816620,578.956421,458.040466,219.069901,746.513123,443.731659,333.730804,740.345154,349.506073,40.385174,526.098511,156.532364,64.083054,370.064728,193.406738,52.667072,261.277130,281.420288,90.626419,72.971886,347.145935,136.647705,37.723042,137.561386,89.903397,37.373890,263.853638,497.049652,476.840363,119.609795,477.048859,375.104187,177.110626,478.962769,272.040192,297.438660,440.598724,71.231949,350.340302,397.800079,34.292141,140.702393,456.041992,36.629337
289,0,-32.968197,194.185684,1108.870850,-21.508202,329.971069,1092.607422,144.171600,202.719971,1037.479004,148.880249,293.802582,1037.020264,144.738220,257.671234,973.070068,296.491302,267.771698,854.187683,53.175510,241.903381,835.664001,31.817635,236.780090,637.995667,190.548752,349.515900,920.668213,48.629559,101.159920,891.504761,68.341759,6.756351,779.413086,5.874404,-41.935318,630.961609,-82.398087,47.774204,742.804504,-111.370415,120.153999,773.397705,-162.133804,84.071159,760.796753,-178.077682,165.810104,828.690430,39.610027,390.744537,887.622253,60.593895,515.060425,693.598938,5.161904,538.199402,636.238953,-70.513306,452.862885,736.345276,-112.853210,380.629303,776.681274,-163.594238,423.306793,766.115845,-180.590286,334.372772,841.533875,302.967896,134.055832,610.349731,272.618225,382.631470,577.424377,458.386047,219.319870,744.202148,443.952637,333.920898,738.376160,349.971619,40.240746,524.707825,156.455246,63.997066,370.021088,193.273117,52.538818,261.122345,281.424316,90.644943,73.038605,347.117859,136.722366,37.679523,137.571350,89.914757,37.368420,263.921448,497.070160,475.515503,119.315117,476.950287,374.611664,176.979095,478.993958,271.862610,297.407623,440.449097,71.271820,350.326996,397.662384,34.314899,140.736526,456.023560,36.552349
290,0,-33.993248,193.921143,1105.173462,-22.505892,329.651642,1088.955933,143.247070,202.293930,1034.039063,148.075607,293.524597,1033.648926,143.762726,257.524811,969.525330,295.833069,267.653625,851.659180,53.236320,241.601318,831.724304,31.863331,236.482635,634.025085,189.539719,349.389709,917.755737,47.800144,101.054672,887.836609,67.811981,6.472818,775.937256,5.537839,-42.429615,627.386108,-82.454048,46.951431,739.541199,-111.163620,119.487831,770.442993,-162.044998,83.549904,758.066406,-177.577179,164.875977,825.909607,39.107201,390.693115,884.154663,60.193684,514.861633,690.088623,4.672319,537.811768,632.585266,-70.508553,452.584717,732.840881,-112.781998,380.249725,773.359314,-163.481003,422.638550,762.546326,-180.387024,334.013672,838.396973,303.572906,133.968384,608.851257,272.809265,382.331055,575.279053,458.681061,219.646286,742.248901,444.250092,333.924713,736.282349,350.480438,40.061806,523.282104,156.482300,63.688919,369.882965,192.962753,51.982620,260.322479,281.470001,90.628479,73.067238,347.084167,136.768326,37.690472,137.572403,89.926949,37.390732,264.064087,497.398621,474.069794,119.054619,476.783173,374.310913,176.766647,479.071594,271.743652,297.355927,440.312805,71.322540,350.298828,397.528107,34.356621,140.460464,455.654449,36.160030
291,0,-34.909077,193.611160,1101.639771,-23.328852,329.347839,1085.542114,142.376099,201.944672,1030.703613,147.264496,293.207886,1030.396362,143.010849,257.119781,966.533630,295.245636,267.512970,849.263428,52.941345,241.476486,828.193115,31.553238,236.362442,630.463318,188.347107,349.084137,914.589111,47.200867,100.906944,884.316040,73.000351,5.346950,771.565857,5.294547,-42.843834,624.037415,-82.186211,46.484791,736.491028,-110.878044,118.835037,767.595642,-161.761078,82.927849,755.307983,-177.141846,164.654724,823.390625,37.936443,389.815125,880.487915,59.773716,514.523743,686.710205,4.358691,537.383728,629.127808,-70.529755,452.136169,729.462952,-112.786209,379.826813,770.134399,-163.048752,421.682556,758.995667,-180.262268,333.604675,835.310608,304.168304,133.863647,607.477783,273.169403,382.035095,573.416992,458.922180,219.519943,740.679871,444.463074,333.905182,734.582581,351.038116,39.892216,522.153748,156.520447,63.091660,370.236633,193.140930,51.481922,260.803558,281.335602,90.666054,72.951927,347.065491,136.842987,37.672981,137.567780,89.950478,37.381275,264.114105,496.793152,472.905792,118.839355,476.692017,374.156311,176.506744,478.895233,271.536896,297.293884,440.196899,71.423508,350.258240,397.355591,34.378098,140.480026,455.706604,36.009285
292,0,-35.613914,193.078278,1098.440063,-24.204569,328.922638,1082.336670,141.602905,201.647507,1027.603027,146.508041,292.865784,1027.209961,142.184494,256.769073,964.015503,294.762634,267.444366,847.099365,52.097736,240.924377,825.109070,30.694536,235.814911,627.348267,187.830566,349.163605,912.242493,46.781616,100.775269,881.029236,72.383171,5.019356,768.615784,7.578053,-43.945045,620.494873,-82.046394,45.837807,733.839355,-110.572639,118.261253,764.919739,-161.815292,82.254715,753.006592,-176.416702,163.728836,821.128235,37.606045,389.637360,877.314026,59.309364,514.256531,683.627380,4.262029,536.948364,625.739624,-70.644043,451.721222,726.329468,-112.609146,379.527771,767.260620,-163.195511,421.469940,756.238892,-180.003357,333.341614,832.590698,304.760620,133.856827,606.154724,273.525391,381.764374,571.111511,459.276093,219.875717,738.832275,444.827637,334.099457,732.388977,351.583008,39.619202,521.240967,156.404922,63.025631,369.603271,193.160934,51.268501,260.215668,281.376801,90.701942,73.009689,347.029633,136.939438,37.634125,137.601044,89.890350,37.350014,264.760193,497.480957,472.822205,118.632851,476.554413,373.986389,176.003632,478.287079,271.287262,297.220093,440.059692,71.487602,350.229401,397.254669,34.446659,140.630508,456.121246,36.541878
293,0,-36.444839,193.000244,1095.307617,-24.976984,328.662720,1079.407593,140.807556,201.389069,1024.803833,145.812592,292.686340,1024.447510,141.468353,256.388123,961.214478,294.287384,267.319183,845.159241,51.763084,241.336197,822.413513,30.344765,236.231323,624.621948,187.100342,349.019653,909.690430,46.102608,100.522118,877.919128,66.971748,5.931764,766.854736,5.067309,-43.806248,618.141479,-81.849579,45.342010,731.211487,-110.256546,117.738251,762.392700,-161.309723,81.760368,750.253601,-175.941483,163.266205,819.033508,36.355824,389.175354,874.198120,59.097847,513.963745,680.778748,3.866380,536.358582,622.526062,-70.513275,451.454224,723.377258,-112.319618,379.114044,764.548157,-163.111542,421.022064,753.313049,-179.667633,332.996002,829.732910,305.297913,133.846634,604.935547,273.676910,381.628784,569.734497,459.561890,219.956619,737.386719,445.069122,334.113281,730.991333,352.093567,39.416294,520.395752,156.397064,62.775948,369.444794,193.118027,51.070816,260.630615,281.429565,90.757469,73.050713,347.031403,137.019562,37.626724,137.602005,89.916603,37.361210,264.265167,496.648193,470.695587,118.341583,476.364655,373.770142,175.713730,478.080292,271.197662,297.152893,439.896759,71.595680,350.221436,397.064362,34.478298,140.652054,455.978302,36.488171
294,0,-37.100098,192.548828,1092.541138,-25.763123,328.391083,1076.705688,140.174210,201.240601,1021.979675,145.098953,292.401337,1021.780029,140.751526,256.641968,958.530457,293.853729,267.229614,843.278076,51.869648,240.884109,819.468933,30.436228,235.783829,621.646362,186.384003,348.938782,907.540466,45.447071,100.566643,875.032471,67.268494,5.519816,764.359863,5.527310,-44.203884,615.494202,-81.625153,44.849621,728.562988,-109.935295,117.229713,760.041443,-160.996002,81.422073,748.040100,-175.278595,161.981491,817.521118,35.974129,389.020508,871.592529,58.809673,513.602722,678.162659,3.954206,536.157776,619.817688,-70.443146,451.173492,720.705017,-112.330978,378.728180,761.756165,-162.818771,420.553802,750.448425,-179.403046,332.632385,827.247131,305.810211,133.829834,603.798401,273.754028,381.475769,568.473206,459.865936,220.061356,735.998474,445.284515,334.095428,729.643311,352.570099,39.341766,519.532166,156.407639,62.450481,369.326996,193.250702,50.565594,260.606903,281.452942,90.753662,73.065002,346.990356,137.096420,37.607368,137.610703,89.882713,37.343693,264.278198,496.572449,469.933624,118.194077,476.427979,373.635376,175.434647,478.389679,271.090485,297.088287,439.723053,71.631943,350.182587,396.976898,34.478397,140.422699,455.742126,36.037491
295,0,-37.901886,192.237244,1090.048096,-26.440727,328.113617,1074.185547,139.507355,200.948547,1019.589539,144.519897,292.321960,1019.456360,140.062271,255.981232,956.764587,293.449066,267.171173,841.630981,51.577236,240.718506,816.748657,30.128695,235.622818,618.895386,185.816620,348.625610,905.325928,45.064453,100.278839,872.609985,66.804504,5.483060,761.762817,5.226575,-44.226326,612.744568,-81.273209,44.336361,726.379395,-109.604836,116.756256,757.806824,-160.685822,80.895279,745.852417,-174.699493,161.715973,815.298279,35.784336,388.885559,869.091064,58.791225,513.359070,675.426270,4.079031,536.060059,617.338806,-70.242218,451.044403,718.207031,-112.143867,378.588745,759.138000,-162.994965,420.661194,748.097839,-179.071945,332.354584,825.063171,306.353088,133.722824,602.883667,274.096436,381.119141,566.778381,460.232147,220.216995,734.672180,445.608551,334.034576,728.004028,352.951538,39.218044,518.823669,156.403259,62.234150,369.211853,193.289520,51.048313,260.588654,281.385834,90.884972,73.020142,346.937103,137.156006,37.591507,137.602493,89.833115,37.365746,264.435333,496.398956,469.169647,117.882813,476.104492,373.489166,175.204575,478.023041,271.067902,297.010925,439.612183,71.693237,350.147736,396.882751,34.476360,140.382034,455.695374,36.004498
296,0,-38.671379,192.010834,1087.683105,-27.083778,327.858307,1071.692261,138.894028,200.753067,1017.530701,143.829407,291.933899,1017.301697,139.505402,255.723083,954.412292,293.089691,266.761322,840.305969,51.135128,240.300919,814.308350,29.671482,235.209839,616.424194,185.218002,348.577515,903.710327,44.635269,100.166260,870.229797,66.727959,5.004371,759.170959,5.395237,-44.367344,610.301758,-80.942596,43.979004,724.131226,-109.272636,116.306831,755.746704,-160.384933,80.627495,743.738525,-174.170898,160.959946,813.896606,34.959496,388.298798,866.573547,58.884735,513.031128,673.234070,4.179263,535.683899,614.782776,-70.282501,450.601227,715.653809,-111.879730,378.136688,757.111084,-162.150879,419.444855,745.213928,-178.839905,331.824249,822.636292,306.812927,133.707886,601.922974,274.105743,381.033997,565.749695,460.467010,220.351517,733.567749,445.757355,334.279480,726.986267,353.462311,38.947922,518.274658,156.544281,61.615868,369.694031,193.327835,50.966557,260.392303,281.345795,90.994263,72.970131,346.904419,137.241928,37.577900,137.608139,89.872200,37.365139,264.480286,496.250153,468.219818,117.527306,476.010010,372.944885,175.201721,477.616180,271.001160,296.985657,439.496918,71.717171,350.155609,396.777557,34.492668,140.610703,456.080750,36.490116
297,0,-39.118973,191.691254,1085.536499,-27.730101,327.541595,1069.700073,138.351120,200.532608,1015.724792,143.224579,291.630737,1015.588257,138.966782,255.275101,953.075073,292.877411,266.968201,838.909546,51.038658,240.634033,812.626160,29.559902,235.547562,614.711121,184.810226,348.383453,901.848206,44.752609,100.179443,868.087097,66.955688,4.789255,757.452637,6.053828,-44.496460,608.439087,-80.639954,43.698605,721.824768,-108.883194,116.010757,753.812134,-159.969406,80.209251,741.739807,-174.011459,160.851318,811.698486,34.665798,388.016907,864.724304,59.049503,512.795105,671.317505,4.216645,535.064270,612.467773,-70.097466,450.360687,713.702209,-111.775795,377.837311,754.898010,-162.236343,419.218079,743.119873,-178.514740,331.509766,820.747253,307.241486,133.660355,601.112183,273.832916,380.920990,565.206848,460.802185,220.545197,732.461914,445.926758,334.297821,726.123108,353.854553,38.808815,517.668518,156.550766,61.397324,369.481689,193.106110,51.529747,260.033234,281.455811,90.887497,73.022621,346.865875,137.373840,37.608047,137.645477,89.842400,37.447197,264.417511,496.316406,467.803192,117.686287,476.462128,373.154175,175.110413,477.846069,271.021454,296.969788,439.385254,71.773590,350.128204,396.723785,34.503525,140.582886,456.119507,36.488480
298,0,-39.790291,191.461060,1083.858765,-28.457975,327.253754,1067.864868,137.904068,200.290237,1014.274353,142.769150,291.445404,1013.986328,138.589966,254.966141,951.507996,292.678040,266.848724,837.757019,51.235718,240.074936,810.674377,29.741848,234.993088,612.728577,184.353256,348.074524,900.631226,44.043655,99.890892,866.373657,66.587067,4.657990,755.347107,6.116071,-44.541729,606.189087,-80.309822,43.487831,720.194885,-108.457855,115.732307,752.084717,-159.666840,80.117355,739.967590,-173.378937,160.085815,810.435303,34.639782,387.768005,862.985596,59.275158,512.460876,669.271057,4.501838,534.876831,610.767883,-69.978348,450.085114,711.610291,-111.350876,377.620239,753.121155,-161.907562,418.512146,740.846008,-178.352707,330.927551,818.670288,307.674744,133.611847,600.441833,274.220245,380.659393,563.782288,461.090302,220.629700,731.521790,446.181702,334.346466,724.843384,354.237244,38.715893,516.987549,156.679474,60.939697,369.274872,193.404739,50.932663,260.359467,281.404663,91.036469,72.955070,346.813171,137.481079,37.564724,137.630310,89.813744,37.413021,264.422668,496.301178,467.475189,117.563210,476.466766,372.944061,175.144485,477.604279,270.953705,296.929413,439.350098,71.825546,350.118408,396.635406,34.541840,140.595215,456.088348,36.507835
299,0,-40.519051,191.428162,1082.149536,-29.067965,326.950806,1066.303101,137.435577,200.085083,1013.137207,142.329926,291.277008,1012.809998,138.596573,255.281448,950.710754,292.551239,266.668243,836.910278,51.246410,239.676819,809.241272,29.737423,234.599548,611.264648,184.016357,347.804382,899.699646,44.051044,99.696106,864.925720,66.627594,4.603703,753.929871,6.564901,-44.445770,604.466431,-80.002670,43.204601,718.281189,-108.109291,115.498116,750.579834,-159.378815,79.748650,738.471985,-173.139923,159.762665,808.920654,34.533531,387.706177,861.475281,59.515903,512.241760,667.853577,4.737869,534.528931,608.987183,-69.720650,449.754120,709.973633,-110.921623,376.978394,750.970154,-161.927902,418.633484,739.266418,-178.168091,330.423706,817.117920,308.112183,133.490479,599.850525,274.414185,380.462921,563.020813,461.299255,220.708328,730.897461,446.359283,334.285431,724.218811,354.602173,38.552017,516.405884,156.639343,61.094864,369.128326,193.497253,50.714603,260.337280,281.307922,91.134430,72.831703,346.771759,137.567245,37.596657,137.679855,89.832626,37.297535,264.530060,496.218781,467.288727,117.491318,475.945129,372.890656,175.091415,477.613342,270.913147,296.914673,439.273407,71.855827,350.069336,396.572296,34.530033,140.584946,455.915100,36.516167
300,0,-40.974602,191.027359,1081.012451,-29.514307,326.845123,1064.879761,137.084412,199.836853,1012.182739,141.878845,290.886963,1011.891602,138.112534,255.082367,949.242249,292.405792,266.469177,836.064941,51.321869,239.450409,808.324097,29.797770,234.377731,610.316711,183.838135,347.740448,898.583374,44.005932,99.431488,863.523865,66.888313,4.051892,752.491272,7.064399,-44.504128,602.842957,-79.638367,43.167629,716.777039,-107.718773,115.263107,749.170410,-158.691940,79.686081,736.712097,-172.636063,159.080215,807.912537,34.509724,387.484070,860.255310,59.524155,511.815613,666.380737,5.274220,534.345947,607.734802,-69.307304,449.417999,708.394592,-110.836449,376.810059,749.707703,-161.349777,417.727966,737.427124,-178.004883,329.955048,815.096497,308.495209,133.438354,599.393494,274.318268,380.271973,562.664185,461.528931,220.504562,730.156189,446.458282,334.155487,723.606995,354.938263,38.538624,515.850525,156.686096,61.018276,368.986176,193.551117,50.862751,260.353363,281.356262,91.139687,72.851593,346.691254,137.725464,37.536762,137.640640,89.766556,37.357132,264.593842,496.312805,467.081970,117.272820,475.869690,372.308716,175.046234,477.627533,270.872620,296.906677,439.221863,71.868889,350.058075,396.510345,34.570595,140.578690,456.083710,36.547115
301,0,-41.568073,190.971054,1079.828247,-30.049629,326.439972,1063.795532,136.750000,199.464859,1011.520752,141.524689,290.677490,1011.216431,137.973984,254.768158,948.590576,292.371979,266.312805,835.385132,51.103443,239.059479,807.160034,29.564241,233.991379,609.121643,183.725082,347.443970,897.792114,44.092999,99.116104,862.684326,66.774956,4.228604,751.114380,7.639625,-42.307182,600.635071,-79.083603,42.916531,715.570862,-107.229683,115.128960,747.957336,-158.423874,79.467621,735.409241,-172.128113,158.649796,806.822815,34.220020,386.810608,859.050354,60.033863,511.566925,665.657593,5.921759,534.006470,606.570251,-68.956581,449.045959,707.226501,-110.610840,376.456299,748.159607,-161.155136,417.613098,735.971619,-177.599350,329.402802,813.653076,308.757904,133.399765,599.048767,273.839325,380.199158,562.911560,461.866394,220.452728,729.351501,446.648621,334.050720,723.214844,355.240662,38.475986,515.388916,156.799026,60.889271,368.933533,193.706238,50.740673,260.391296,281.369446,91.110016,72.869194,346.663269,137.859070,37.549141,137.682739,89.726814,37.358425,264.679321,496.444183,466.772247,117.266052,476.578979,372.600800,174.986404,477.727997,270.740540,296.872986,439.168030,71.869370,350.036041,396.436371,34.550690,140.585754,455.921936,36.518223
302,0,-42.033028,190.835739,1078.961670,-30.346546,326.382660,1062.899414,136.441711,199.184845,1011.117432,141.227982,290.361603,1010.742920,137.864456,254.248947,948.162354,292.365326,266.180023,834.974426,50.965065,238.751587,806.283752,29.410751,233.688080,608.214600,183.618103,347.106354,897.362488,43.955727,98.951965,861.886597,67.195747,3.990647,750.404236,8.443849,-44.084034,600.213623,-78.698090,42.939625,714.198425,-106.727554,115.122391,746.868896,-157.844513,79.589615,734.284790,-171.572220,158.487335,805.863342,34.340111,386.960175,858.674316,60.549549,511.449829,664.949280,6.477667,533.586975,605.760193,-68.582283,448.598480,706.108215,-110.468971,375.446899,747.018738,-160.641602,416.880981,734.630188,-177.525665,328.810760,812.141968,309.077057,133.244202,598.879333,274.292572,379.849884,561.776062,462.049103,220.638657,728.985046,446.874634,333.992371,722.400635,355.518188,38.489643,515.042419,156.904785,60.868904,368.933685,193.593018,51.187698,260.082062,281.450378,91.317825,72.717567,346.603882,137.977051,37.607502,137.682831,89.768417,37.339836,264.748169,496.526367,466.503571,117.355888,476.391479,372.437500,174.859985,478.166199,270.562012,296.867249,439.229279,71.877304,350.020386,396.406982,34.622536,140.330612,455.636047,36.157639
303,0,-42.418636,190.576263,1078.503784,-30.702288,326.224060,1062.203491,136.188782,198.827255,1010.906799,141.010696,290.117065,1010.480530,137.877533,253.982391,947.668884,292.429718,265.994141,834.710510,51.144978,238.327347,805.887695,29.575548,233.268433,607.787720,183.609406,346.834534,897.123596,44.330067,98.344734,861.210205,67.792557,3.630845,749.700195,9.161770,-42.465008,598.661377,-78.439018,43.234921,712.976196,-106.255348,115.014893,745.987427,-157.238892,79.472328,733.199158,-171.166565,158.120743,805.145020,34.395611,386.596893,858.215027,60.803539,510.938416,664.391602,7.159820,533.440002,605.101807,-68.370415,447.920441,705.050476,-110.095436,375.051178,746.037964,-160.273590,416.429321,733.322327,-177.486038,328.145844,810.841980,309.385620,133.161484,598.708862,274.437592,379.693359,561.499390,462.281464,220.547043,728.783264,447.008453,333.991364,722.150208,355.738312,38.427174,514.843689,157.022583,60.854462,368.983063,193.699493,51.245979,260.145752,281.394104,91.396744,72.988556,346.553802,138.144211,37.546879,137.664139,89.636032,37.388027,264.752716,496.551453,466.382202,117.175148,476.609619,372.152008,174.908661,477.901367,270.485352,296.886688,439.165680,71.912727,350.000000,396.309174,34.623970,140.550598,455.950043,36.529877
304,0,-42.707840,190.377243,1078.174927,-30.975159,325.992188,1061.777954,135.934769,198.471268,1010.825012,140.783569,289.721649,1010.375732,137.862183,253.768768,947.434631,292.507263,265.785126,834.571838,51.258743,238.069000,805.728760,29.674204,233.014694,607.597900,183.681122,346.495361,897.009155,44.314838,98.239365,861.017578,68.148331,3.446410,749.274841,10.020201,-42.007164,597.850647,-77.628487,43.147533,712.327759,-105.753891,115.047531,745.200562,-156.814774,79.419968,732.254456,-170.719620,157.843506,804.209167,34.546219,386.462677,857.976868,61.704762,510.915863,664.323364,7.861828,533.091919,604.620605,-67.579727,447.699799,704.510681,-109.891075,373.328278,743.055725,-159.957642,416.139923,732.336670,-177.288864,327.645416,809.582275,309.680450,133.111954,598.670410,274.576172,379.578918,561.498535,462.483795,220.493546,728.633972,447.215454,333.714905,722.080078,355.915222,38.500801,514.629089,157.124619,60.862415,369.070496,193.898941,51.191792,260.299927,281.303162,91.573853,72.918892,346.498230,138.269363,37.500202,137.658752,89.649597,37.444141,264.764130,496.780182,466.333374,117.161926,476.757751,372.246887,174.750916,477.724731,270.581329,296.861298,439.076019,71.901085,350.004272,396.305206,34.648243,140.502075,456.151978,36.438087
305,0,-43.019382,190.123016,1077.992310,-31.180197,325.765625,1061.592896,135.776138,198.178085,1010.988342,140.654434,289.400024,1010.559326,138.179337,253.436447,947.872498,292.604706,265.614197,834.545715,51.380180,237.882889,805.757263,29.780531,232.833221,607.595642,183.808044,346.252960,897.076294,44.541470,97.851807,860.906250,73.890182,2.679981,747.967041,10.859183,-41.535862,597.076233,-77.006119,43.262268,711.803528,-105.290771,115.137856,744.556519,-156.235001,79.489082,731.443787,-170.623947,158.194275,803.429626,34.672497,386.263885,857.921204,62.368622,510.622986,664.346497,8.515792,532.973816,604.362793,-66.992805,447.326294,703.951965,-108.996208,373.964783,743.366638,-159.252411,415.483215,731.371155,-177.073135,327.015533,808.335266,309.919678,133.119019,598.698242,274.675537,379.551208,561.465881,462.664032,220.482315,728.625732,447.344482,333.864136,722.075989,356.163666,38.626972,514.555298,157.307831,60.872967,369.413391,194.072937,51.235428,260.339478,281.411102,91.602829,72.870422,346.442535,138.350571,37.508232,137.628052,89.660812,37.397099,264.778473,497.315521,466.231903,117.236595,476.505798,371.925476,174.647034,477.776855,270.224182,296.843201,439.093353,71.899628,349.946960,396.267029,34.654613,140.479874,456.185974,36.518238
306,0,-43.212818,189.837265,1077.946533,-31.255699,325.569702,1061.622070,135.566208,197.850540,1011.332642,140.593536,289.152222,1010.940308,138.255188,253.330765,947.804199,292.753967,265.409363,834.676697,51.574654,238.095749,806.177734,29.959894,233.050659,607.985168,183.950546,346.122650,897.267822,44.740665,97.458252,861.019043,74.457855,2.676294,747.835693,11.965899,-41.957733,596.838074,-76.377434,43.460403,711.260925,-104.716545,115.269661,743.985901,-155.899460,79.302010,731.051147,-170.141739,158.334991,802.750916,34.727688,386.005249,858.069824,62.979923,510.321014,664.507019,9.721610,532.389465,604.498474,-66.378914,446.853088,703.421997,-108.560402,373.395599,742.763489,-158.675140,415.011108,730.680054,-176.873840,326.489563,807.404785,310.112457,133.124847,598.799500,274.768616,379.519318,561.628540,462.866486,220.588470,728.724487,447.491821,333.663849,722.189941,356.378479,38.678852,514.571228,157.457321,60.930828,369.424683,194.178802,51.304764,260.459717,281.408173,91.554497,72.847618,346.388123,138.455307,37.467705,137.654755,89.656616,37.453255,264.824371,497.428711,466.395844,117.038948,476.698578,371.861908,174.953873,478.039642,270.430328,296.832367,439.060394,71.918495,349.921539,396.205353,34.645355,140.227692,455.796661,36.224674
