,,Group 3 S:LFHD,,,Group 3 S:RFHD,,,Group 3 S:LBHD,,,Group 3 S:RBHD,,,Group 3 S:C7,,,Group 3 S:T10,,,Group 3 S:CLAV,,,Group 3 S:STRN,,,Group 3 S:RBAK,,,Group 3 S:LSHO,,,Group 3 S:LUPA,,,Group 3 S:LELB,,,Group 3 S:LFRM,,,Group 3 S:LWRA,,,Group 3 S:LWRB,,,Group 3 S:LFIN,,,Group 3 S:RSHO,,,Group 3 S:RUPA,,,Group 3 S:RELB,,,Group 3 S:RFRM,,,Group 3 S:RWRA,,,Group 3 S:RWRB,,,Group 3 S:RFIN,,,Group 3 S:LASI,,,Group 3 S:RASI,,,Group 3 S:LPSI,,,Group 3 S:RPSI,,,Group 3 S:LTHI,,,Group 3 S:LKNE,,,Group 3 S:LTIB,,,Group 3 S:LANK,,,Group 3 S:LHEE,,,Group 3 S:LTOE,,,Group 3 S:RTHI,,,Group 3 S:RKNE,,,Group 3 S:RTIB,,,Group 3 S:RANK,,,Group 3 S:RHEE,,,Group 3 S:RTOE,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
254,0,33.430931,204.152405,1324.440918,43.439976,339.772095,1307.655151,205.751007,212.943665,1242.111206,210.338348,304.243774,1241.395386,203.135040,266.254791,1166.034790,333.888794,269.837585,1009.955078,92.273361,252.185638,1048.860352,71.444366,246.901413,852.271179,248.244202,353.514832,1104.268311,102.154709,104.367889,1100.405884,121.738060,14.958044,980.221985,69.544487,-33.237785,827.005554,-47.247665,59.510628,911.298767,-87.006226,130.948975,927.277222,-130.680389,90.482635,906.795532,-167.803207,173.229538,960.326721,97.196709,408.352509,1097.084595,121.222656,537.307861,903.542358,69.141815,564.780090,845.199829,-30.332241,474.278412,919.788208,-85.651138,402.293030,941.130066,-129.122986,450.457275,925.542358,-170.706085,358.223450,982.475830,278.590912,143.124146,719.609131,263.460419,397.648560,702.433228,448.466675,214.776978,871.993652,438.840454,333.728180,873.243896,335.226593,53.130657,610.728088,187.033768,78.032112,397.024048,216.824463,58.336704,273.972473,285.912872,85.530548,74.171509,349.311432,129.656555,34.986576,138.532501,89.358444,37.707973,271.112457,497.972870,553.327820,155.450073,471.897766,403.617218,204.564468,477.781586,287.195038,301.417358,443.987732,70.530907,352.732910,401.893494,31.624266,143.143723,458.391235,40.275318
255,0,30.949890,203.895309,1316.850464,40.909294,339.608795,1300.367798,203.206375,212.769379,1234.840454,207.860428,304.074036,1234.269531,200.835358,266.241089,1159.348022,332.526978,269.752502,1004.622192,90.370216,252.734268,1041.519043,69.526123,247.454636,844.899048,245.924332,353.525909,1097.965332,99.621254,104.616127,1093.084595,118.877518,14.884553,973.492981,65.030258,-32.221066,820.258240,-49.398727,59.216419,906.744629,-88.580246,131.130157,923.627197,-132.661026,91.136765,903.214539,-168.587021,174.001373,957.583313,94.976303,408.134003,1090.127563,117.291222,536.666992,896.513977,65.346191,564.821716,838.920349,-32.849220,473.448914,915.012329,-87.341957,401.491699,937.554504,-131.466125,448.989807,922.099854,-171.416885,356.941833,980.381531,279.887695,142.594635,714.770020,265.115356,397.167114,698.035706,448.716064,214.993179,867.790955,439.039917,333.902130,868.966431,336.033783,52.342194,608.032104,186.009155,77.129730,396.108521,215.673492,58.117210,273.334808,285.693420,85.623184,74.151787,349.218506,129.798492,35.119148,138.558167,89.484192,37.703300,271.231506,497.625305,550.776489,154.209717,472.262177,402.839355,203.702454,478.150055,286.803864,301.326355,443.958435,70.526382,352.702240,401.856171,31.708605,143.012283,458.181671,39.935333
256,0,28.234715,204.184265,1309.416138,38.255932,339.494690,1292.941162,200.727692,212.649765,1227.709961,205.364975,303.963318,1227.166748,198.462509,266.131287,1152.458252,330.974762,269.685181,999.527710,88.872467,252.247360,1033.908569,68.013268,246.972305,837.257813,243.629700,353.583221,1091.750000,97.149666,105.114677,1085.884644,115.904327,14.805661,966.658325,61.460049,-32.258656,813.743591,-51.691788,59.665600,901.769653,-90.338379,131.834305,919.273987,-134.895309,91.467323,899.778748,-169.519928,174.736755,954.575012,92.695618,407.319733,1082.666382,113.877739,536.142212,889.580078,61.024834,563.747131,832.188110,-35.384914,472.629456,909.861816,-88.777542,400.907379,933.711121,-133.690796,447.759949,918.600464,-172.130127,355.392853,977.715576,281.086487,141.794434,709.929749,266.767120,397.738281,694.188538,448.872498,215.186157,863.835388,439.183380,333.950531,864.515015,337.029053,51.978779,605.360535,184.609161,77.020096,394.767853,214.712234,57.985825,273.004883,285.526306,86.403984,74.178299,349.155670,129.816559,35.424992,138.514023,89.610161,37.851074,271.326141,497.483521,548.162476,152.835464,472.218811,401.754639,202.339386,477.807922,286.152283,301.514313,443.865448,70.189339,352.580872,401.775421,31.790800,142.945923,458.047699,39.779522
257,0,25.694418,203.680359,1302.113037,35.730209,339.344635,1285.609863,198.224396,212.534805,1220.471802,202.902451,303.886322,1220.054688,196.097137,265.866547,1145.775513,329.648285,270.010406,994.329285,87.184303,252.256393,1026.573608,66.309990,246.985962,829.892029,241.371506,353.810974,1085.514038,94.615395,105.596153,1078.832764,114.095245,14.309379,959.692017,57.941177,-32.361893,807.320923,-53.874283,59.802906,896.808228,-91.882851,132.142548,914.979004,-136.776077,92.080399,895.928711,-170.598175,174.885986,951.998413,89.661819,406.967987,1075.778198,110.519287,535.848633,882.689758,57.331570,563.266296,825.497437,-37.723305,471.987305,904.716736,-90.386971,399.703247,929.879211,-135.755249,446.409668,914.824463,-172.770325,354.418243,975.119141,282.283173,141.279846,705.281067,267.863617,397.746246,690.378845,449.111298,215.258316,859.686584,439.317627,334.020325,859.971863,337.855072,51.355183,602.544922,183.377991,76.188850,393.761108,213.876160,57.860737,272.681824,285.343658,86.498772,74.157158,349.006805,130.122864,35.309559,138.514481,89.536911,37.892651,271.436890,497.246643,545.671448,151.457138,472.289307,400.763519,201.336502,478.157867,285.620056,301.261017,443.957458,70.081505,352.564056,401.735840,31.882486,142.608704,457.644592,39.268951
258,0,23.103683,203.622696,1294.705811,33.218468,339.184998,1278.269287,195.853928,212.534637,1213.277466,200.418579,303.719910,1212.884399,193.775299,266.018372,1139.637695,328.234406,269.718933,989.104980,85.477966,252.232544,1019.304260,64.588524,246.966705,822.591858,239.042496,353.700500,1079.267700,92.334976,105.944374,1071.682617,110.584641,14.700545,953.215027,54.667168,-32.431362,801.008911,-55.962967,59.938858,891.641418,-93.401909,132.384064,910.630249,-138.855698,92.245308,892.249878,-171.550522,175.355698,948.651917,87.612602,406.307831,1068.626465,107.110580,535.059143,875.607422,53.658169,562.719788,818.881409,-40.055893,471.252563,899.406982,-92.031639,398.444427,924.786377,-137.672028,445.122070,910.986511,-173.552963,353.064880,972.140503,283.500122,140.901703,700.703064,268.876282,396.840179,686.108521,449.381439,215.187332,855.355225,439.476715,334.010345,855.439453,338.701416,50.730480,599.725159,182.125732,75.930557,392.922058,212.793488,57.693916,272.328461,285.159271,86.592598,74.144073,349.154297,130.381912,35.469536,138.344070,89.414818,37.580776,271.220184,497.178436,543.219360,150.018738,472.424438,399.998169,199.674698,477.238403,284.428925,300.953918,443.786804,70.585197,352.538849,401.641296,32.017548,142.462845,457.735687,38.927414
259,0,20.350986,203.040344,1287.654297,30.736582,339.113037,1271.031006,193.416992,212.418625,1206.078125,198.022079,303.663727,1205.750610,191.315735,265.961304,1132.650269,326.765747,269.939026,983.988831,83.832336,252.142990,1011.934143,62.927799,246.881775,815.190979,236.770660,354.065125,1073.145264,90.360435,105.864685,1064.653687,111.066254,11.678078,947.369812,51.031162,-29.175323,793.899902,-57.789436,60.143311,886.650024,-94.885963,132.482849,906.095398,-140.446487,92.738480,888.017578,-172.408737,175.961746,944.979065,85.314552,406.640503,1061.985474,104.047897,534.707703,868.718201,49.834385,561.598022,811.500427,-42.188808,470.586334,893.991760,-93.532204,397.585815,920.454102,-139.938644,444.183594,907.124268,-173.908661,352.045868,968.906494,284.709930,140.316803,696.497620,269.704193,395.370392,681.186340,449.723633,215.230408,851.405823,439.632141,333.819397,851.176941,339.590546,48.374668,597.861938,180.800293,74.824081,392.362610,211.981979,57.338917,271.724854,285.005707,86.623436,74.147285,349.158966,130.621826,35.627075,138.390671,89.633209,37.728481,270.940643,497.134216,540.823669,148.723984,472.962433,398.915222,198.836975,477.910797,284.186523,300.801056,443.889313,70.424995,352.493683,401.563995,32.158665,142.220322,457.255402,38.422665
260,0,18.090866,203.199600,1280.179321,28.293798,338.940338,1263.852661,191.151154,212.472580,1198.963135,195.606384,303.568695,1198.616333,189.039841,265.794891,1126.064941,325.367767,269.867065,978.647034,82.058792,252.573883,1004.621521,61.139149,247.317245,807.847351,234.141388,353.955902,1066.359985,87.916008,106.013390,1057.594360,108.334122,12.902619,940.213135,48.441456,-31.957180,788.029114,-59.617352,60.084141,881.455750,-96.330589,132.667175,901.550293,-142.281342,93.094986,883.849121,-173.267181,175.743881,941.367981,83.151489,405.842194,1054.677246,100.919746,534.187805,861.632690,46.674534,561.175232,804.871094,-44.297234,469.774872,888.473999,-94.547783,396.674347,916.679810,-141.689178,442.952972,902.561523,-174.614365,350.909302,965.415588,285.769775,139.973877,692.653503,270.552917,395.010529,677.254211,449.942291,215.181061,847.174194,439.717468,333.759552,846.543518,339.961792,49.241028,594.154114,179.732025,73.992630,391.350342,211.143112,56.550594,271.259491,284.865448,86.639809,74.074455,349.063019,130.849197,35.779598,138.268082,89.372696,37.493614,270.521423,497.105988,538.357483,147.025513,472.815765,397.948669,198.215027,478.643799,283.889496,300.607574,443.826904,70.409981,352.423340,401.486084,32.287682,142.309738,457.223877,38.451817
261,0,15.751825,203.118103,1272.984131,25.944349,338.897980,1256.601318,188.703552,212.273407,1191.871338,193.263229,303.447632,1191.598633,186.954666,265.986633,1119.901367,324.111603,270.182739,973.506836,80.513763,251.919174,997.320862,59.578991,246.667130,800.515869,232.194824,354.277588,1060.642944,85.967201,106.310684,1050.581055,106.087410,13.664915,933.124451,45.022724,-29.523218,781.152893,-61.399403,60.173286,876.225525,-97.678696,132.772339,896.840942,-143.923370,93.333328,879.506714,-174.294952,175.923889,937.397522,80.604767,405.398346,1047.436401,98.010132,533.687683,854.556824,43.684296,560.604431,798.244507,-46.323097,469.152405,882.905151,-96.695709,396.026825,910.835205,-143.254654,441.791626,898.059509,-175.087952,349.978882,961.822205,286.856537,139.468887,689.122620,271.439484,394.957520,673.973450,450.292236,215.330826,842.450928,439.742249,333.831055,842.088623,340.543182,48.792099,591.217834,178.795792,73.584290,390.439423,210.224869,55.988369,270.859039,284.739410,86.688232,74.009636,348.885315,131.096115,35.945225,138.224350,89.421013,37.435635,270.430511,497.636292,536.697388,145.942612,473.533356,397.254089,196.780411,478.484741,283.114685,300.423004,443.743896,70.478905,352.331055,401.401001,32.386734,142.204666,456.794159,38.157261
262,0,13.541390,202.746399,1265.703003,23.510811,338.800720,1249.430176,186.535645,212.330414,1184.839722,190.971222,303.409546,1184.603149,184.814102,265.879608,1113.624268,322.613159,270.058075,968.386414,79.364807,251.899658,990.297852,58.414917,246.652237,793.462219,230.024948,354.479523,1054.467407,83.890678,106.647163,1043.556519,107.231873,14.294411,925.752747,42.756550,-32.502575,775.463135,-63.171474,60.359478,870.743591,-99.033096,132.750229,892.083435,-145.433289,93.666840,875.099854,-174.843384,176.362732,933.863159,78.452766,404.716095,1040.499268,95.201302,533.154663,847.551697,40.257469,559.686340,791.259949,-48.201035,468.590179,877.512329,-97.907242,394.780457,905.807861,-145.005692,440.943604,893.771240,-175.676895,348.985535,957.959717,287.834381,139.218323,685.580688,272.171356,394.298218,669.968323,450.498901,215.261047,838.458435,439.748657,333.715515,837.819214,340.979950,48.280487,588.193054,177.678040,72.423279,389.295197,209.515076,55.573963,270.706757,284.608307,86.766510,73.963486,348.733887,131.282196,36.090313,138.157928,89.428383,37.420273,269.603699,497.084747,533.707458,144.422409,472.962982,396.207764,195.398087,478.931183,282.591675,300.250671,443.735077,70.495216,352.243744,401.343475,32.449558,142.096771,456.599182,37.822624
263,0,11.111104,202.976517,1258.555786,21.220428,338.764587,1242.255249,184.341782,212.227646,1178.049561,188.774780,303.385101,1177.738159,182.753845,265.825531,1107.102295,321.301270,270.422028,963.119690,77.715683,251.616745,983.251404,56.750683,246.373886,786.384888,228.018295,354.767914,1048.154541,82.117332,106.839058,1036.547485,105.296654,14.161748,919.031738,40.053047,-32.497082,769.109985,-64.742897,59.965790,865.593079,-100.272583,132.793091,887.291016,-147.306305,93.456039,870.848389,-175.725433,176.345215,929.745850,76.442200,404.452209,1033.359863,92.513046,532.635986,840.570129,37.168591,558.643738,784.191162,-49.900043,467.798096,871.511230,-98.929611,393.514954,900.845398,-146.399338,440.015350,889.043701,-176.006897,348.203430,953.937927,288.752319,138.743744,682.028931,272.485931,393.030853,665.524109,451.013763,215.265106,834.563293,439.862427,333.658386,833.076416,341.506073,47.697308,585.317261,176.414352,72.175468,388.568146,208.665375,55.273388,270.362000,284.545593,86.871185,74.031212,348.647339,131.320480,36.481937,138.189850,89.627144,37.604202,269.039154,497.071899,531.358459,143.025146,473.358063,395.015686,194.279099,478.391876,281.890015,300.084290,443.622833,70.530342,352.157898,401.245422,32.556873,141.943588,456.348297,37.647034
264,0,9.009341,202.484772,1251.437012,19.009991,338.589325,1235.044922,182.254730,212.311523,1171.223633,186.615128,303.314545,1170.939941,180.766174,265.793060,1100.609497,320.088379,270.163483,958.037109,76.150528,251.883682,976.377563,55.170429,246.645462,779.480164,225.898529,354.733887,1042.115234,80.169395,106.797081,1029.755859,103.444351,14.248431,912.366455,37.473251,-32.138145,762.687805,-66.320724,59.549095,860.441406,-101.450127,132.742416,882.521606,-148.605896,93.689247,866.102722,-176.481552,176.838013,925.345276,74.515236,404.055939,1026.550293,89.860970,532.267700,833.710938,34.586941,558.446960,777.555603,-51.599144,467.265381,865.753662,-101.319084,395.373322,896.456360,-147.889511,439.336487,884.250244,-176.537537,347.351318,949.793762,289.524750,138.294586,678.442505,273.005798,392.545227,661.589294,451.137177,215.731537,829.805908,439.879608,333.739685,828.627197,342.026672,47.389633,582.261780,175.203583,71.517311,387.281342,207.801987,54.829296,269.791779,284.397705,86.774368,73.931694,348.502411,131.483063,36.618801,138.162354,89.624825,37.588017,268.490082,497.174316,528.770203,141.322662,473.392548,393.903595,193.282867,478.440948,281.506165,299.898102,443.543671,70.575066,352.099518,401.158966,32.683151,141.826492,456.129883,37.466301
265,0,6.488163,202.868607,1244.154175,16.657639,338.407745,1227.899292,180.133453,212.134766,1164.585815,184.609512,303.264313,1164.194336,178.776184,265.562012,1093.827271,318.811310,270.368317,952.694275,75.009735,251.318481,969.341309,54.014530,246.084824,772.412964,223.925934,354.690125,1035.824219,78.387665,107.042778,1023.113464,95.396454,15.072259,907.061462,34.655777,-30.263454,755.902466,-67.883347,59.678677,855.016541,-102.524933,132.643219,877.632507,-149.933121,93.679985,861.531616,-176.950928,176.413086,921.450317,72.478294,403.776550,1019.718384,87.421555,531.755737,826.778381,32.077042,557.933472,770.885803,-53.255840,466.646729,859.943604,-102.539627,394.205383,891.836487,-149.194458,438.144623,879.439270,-177.043488,346.719727,945.663086,290.363708,137.987656,674.883911,273.366852,392.146576,657.862671,451.373535,215.720184,825.549622,439.875916,333.645020,824.328247,342.395020,47.063908,579.176819,173.988281,70.540009,386.662720,206.889023,54.403305,269.299469,284.272980,87.007309,73.942543,348.329132,131.695221,36.718719,138.089600,89.608688,37.526634,268.540222,497.671631,526.963928,140.184280,473.638916,393.144623,192.256729,478.605133,281.011108,299.681610,443.486877,70.656380,352.036224,401.030212,32.778629,141.716660,456.028503,37.321045
266,0,4.362475,202.612183,1237.057983,14.426916,338.197693,1220.819092,178.190613,212.076370,1158.009888,182.558182,303.128143,1157.495117,176.876343,265.684692,1087.867676,317.571106,270.334961,947.616089,73.499107,251.477722,962.379883,52.488785,246.248657,765.420776,222.172745,354.892944,1029.706299,76.874924,106.903374,1016.299011,99.504654,14.104108,899.532288,32.792816,-32.724869,750.263123,-69.152260,59.572536,849.951172,-103.594475,132.466553,872.711060,-151.429535,93.739044,857.066711,-177.677261,176.462433,917.444397,70.539680,403.713257,1013.022888,85.182701,531.167297,819.879333,29.583641,556.689697,764.057983,-54.685585,465.822906,853.947327,-102.437614,391.888672,885.304077,-150.872986,437.766571,874.605469,-177.422821,346.111328,941.514648,291.018066,137.711075,671.361328,273.735840,391.658600,654.299744,451.610535,215.821228,821.341919,439.917877,333.842072,819.304138,342.809113,46.587132,576.329895,172.808334,70.089241,385.470093,206.093689,54.212837,268.777893,284.242523,87.257782,74.004379,348.170868,131.874466,36.788898,138.048492,89.631218,37.501472,268.031830,497.672974,524.102783,139.617157,472.889282,391.716522,191.172104,478.773132,280.073914,299.503113,443.380524,70.711624,351.875977,400.902740,32.867107,141.318115,455.561279,36.767494
267,0,2.000662,202.364746,1230.305054,12.326063,338.185516,1213.848511,176.179184,211.818130,1151.389160,180.534393,302.970245,1150.884888,174.982025,265.369995,1081.625000,316.466553,270.419800,942.257080,72.216995,251.219955,955.376831,51.191566,245.995514,758.386841,220.086777,354.690735,1023.390869,75.134163,106.851318,1009.651306,91.717072,14.843046,893.988281,29.994226,-30.091749,743.148926,-70.372734,59.086430,844.435364,-104.537422,132.273315,867.819946,-152.419830,93.849907,852.028931,-178.001923,176.467789,913.081665,68.438080,403.388489,1006.304138,82.942352,530.595642,813.095520,27.097876,555.795471,757.351013,-56.157223,465.406921,848.448608,-104.001289,392.847687,881.512146,-151.834152,436.778229,869.568115,-177.703064,345.420471,936.918518,291.647949,137.478760,667.882385,273.981415,391.840027,650.321533,451.892029,215.927582,816.930176,439.893951,334.055481,815.201172,343.201477,46.471554,573.327454,171.589600,69.326622,384.474945,205.324875,54.040012,268.506683,284.248444,87.479668,74.043259,348.072327,132.263535,36.728889,138.012192,89.652733,37.493435,267.583679,497.760895,521.227905,137.638657,474.093384,390.687927,190.157242,478.602539,279.795685,299.357025,443.193634,70.733803,351.755768,400.783691,32.931499,141.498566,455.783875,37.017811
268,0,0.147408,202.370911,1223.522583,10.363001,337.996155,1206.896240,174.238297,211.552750,1144.880371,178.641891,302.749573,1144.335449,173.135849,265.024200,1075.368774,315.311615,270.313232,937.302673,71.205986,250.375870,948.636414,50.165436,245.156006,751.615601,218.277145,354.358429,1017.419189,73.273163,106.835709,1003.079041,90.011917,14.689614,887.527588,28.291315,-31.143946,736.991577,-71.637001,59.064915,838.943298,-105.424049,132.078094,862.963501,-153.413849,93.950729,847.197144,-178.587112,176.564178,908.691895,66.643822,402.793823,999.467896,80.921440,530.044739,806.526855,24.853462,555.151123,750.858032,-57.565910,464.598663,842.411865,-104.785187,391.490692,875.702393,-152.873245,436.014465,864.510254,-178.141891,344.731873,932.303955,292.193207,137.076492,664.465027,273.514221,391.149231,646.033203,452.139557,216.016296,812.690247,439.805817,334.300842,810.707581,343.468323,46.083286,570.513855,170.519104,68.407227,384.053131,204.384125,53.470623,267.762848,283.959290,87.687073,73.869728,347.955627,132.520157,36.815716,137.996506,89.540100,37.496567,266.836517,497.225800,518.036072,136.372742,474.436493,389.744263,189.153427,478.676971,279.319244,299.225494,443.105255,70.775955,351.675354,400.638123,33.044922,141.414429,455.654297,36.925262
269,0,-1.898250,202.130859,1216.840088,8.369090,337.778015,1200.094238,172.374893,211.294357,1138.539429,176.721802,302.349762,1137.799805,171.223785,264.633728,1069.242554,314.234344,270.502625,932.213013,70.119507,249.923752,942.030334,49.063858,244.708527,744.978638,216.823120,354.444305,1011.827698,71.813072,106.454361,996.541870,88.357292,14.633386,881.139832,26.296114,-31.178391,730.756287,-72.695190,58.758854,833.605774,-106.244881,131.721390,858.083313,-154.538269,93.635902,842.713867,-178.961609,176.021591,904.525757,64.867996,402.375580,992.739441,79.034531,529.249817,799.833435,22.767483,554.208130,744.244507,-58.670101,464.091125,836.663818,-106.286736,391.694305,870.872070,-154.276688,435.609497,859.711853,-178.395447,344.086761,927.785950,292.676880,136.970932,660.967041,273.569672,390.776337,641.614075,452.380096,216.376938,808.633362,439.915283,334.266571,806.273010,343.587677,45.875622,567.741394,169.306061,68.127480,382.181152,203.556595,53.342728,267.317963,283.629700,87.592766,73.654663,347.850464,132.730881,36.891827,137.951248,89.575851,37.479618,266.505493,497.191742,515.187256,134.984116,474.472565,388.544250,188.844894,478.968658,279.144470,299.099915,442.998840,70.858185,351.601379,400.493652,33.143677,141.326736,455.640839,36.927204
270,0,-3.967409,201.978363,1210.286011,6.376719,337.598236,1193.242798,170.376556,210.879303,1132.265747,174.847961,301.964905,1131.392334,169.545868,264.355774,1063.239990,313.091492,270.266571,927.291992,68.743004,249.713638,935.444824,47.672234,244.503006,738.362305,214.778214,354.030121,1005.720276,70.167061,106.588348,990.017822,86.949532,14.231259,874.953674,24.565702,-31.012371,724.167969,-73.815094,58.595367,828.122498,-106.972504,131.463806,853.178894,-155.353699,93.670364,837.750427,-179.286102,175.777222,900.220825,63.313530,401.881012,986.286194,77.462891,528.556702,793.308533,21.068853,553.534790,737.807312,-59.842125,463.426086,830.905334,-106.883873,391.227417,865.443848,-155.075897,434.707581,854.429199,-178.830933,343.337921,922.908447,293.212097,136.243561,658.209534,273.385284,389.665497,637.157654,452.596680,216.473190,804.929993,439.884613,334.278259,801.872314,343.711792,45.677166,565.033203,168.346573,67.711105,381.723450,202.739716,53.067787,266.705292,283.754150,87.867424,73.679703,347.764160,132.953812,36.950886,137.897919,89.573669,37.505814,266.217468,497.083282,512.329285,134.162201,474.531372,387.489929,187.723587,478.851532,278.689545,298.987030,442.964996,70.907707,351.545013,400.392029,33.202015,141.262680,455.574371,36.815186
271,0,-6.068999,201.779572,1203.744751,4.475126,337.326111,1186.676514,168.546356,210.425659,1126.096191,173.032379,301.567505,1125.145508,167.888947,264.079407,1057.265747,312.002197,270.076233,922.532593,67.594429,249.311295,928.748108,46.508549,244.105270,731.634827,213.192719,353.946808,999.977173,68.873360,105.935036,983.568848,85.568939,13.843040,868.817078,22.784321,-31.314552,718.163513,-74.904465,58.189110,822.845764,-107.669174,131.097565,848.277771,-156.140060,93.436638,833.145935,-179.596527,175.624420,895.708313,61.545105,400.384918,979.487732,75.730690,527.732300,786.802307,19.366728,552.819214,731.289063,-60.909081,462.738495,825.080261,-106.913666,389.668579,860.172791,-155.808395,433.889893,849.258179,-179.157471,342.938751,918.324707,293.305664,136.097855,654.339172,272.882843,389.368866,632.819519,452.703125,216.850494,800.316162,439.910004,334.294403,797.199707,343.935577,45.379253,562.469604,167.526779,67.034317,381.383179,201.967682,52.966969,266.303375,283.505585,87.825935,73.427536,347.680420,133.133774,36.961235,137.873642,89.576622,37.399799,265.972809,497.088043,509.502472,132.803040,475.119934,386.546234,186.641022,478.903992,277.733978,298.872925,442.829224,70.925255,351.352295,400.255981,33.247883,141.208969,455.554382,36.804985
272,0,-7.986945,201.491241,1197.311279,2.420886,336.919067,1180.251465,166.821655,210.024155,1120.016357,171.292572,301.192505,1119.091431,166.159988,263.755249,1051.635864,311.008423,270.211395,917.519958,66.540916,248.426453,922.124695,45.439934,243.225021,724.980469,211.685577,353.509979,994.610779,67.550133,105.667595,977.278015,90.563499,12.651337,861.380005,21.218910,-32.898388,712.765076,-75.756233,57.549568,817.557373,-108.324844,130.688004,843.362976,-157.245834,92.910057,828.618713,-179.715820,174.877792,891.680725,59.974327,399.943604,973.301941,74.444679,526.902344,780.532471,17.883879,552.192200,725.054688,-62.057102,462.124542,819.360596,-107.693771,389.248230,854.697876,-156.677994,433.121979,844.116577,-179.456329,342.290039,913.704041,293.760468,136.032379,651.151306,272.695221,389.011597,628.810974,452.832397,217.197098,796.452454,439.891876,334.364471,793.087402,344.167175,45.183693,559.897217,166.522980,67.242973,379.974670,201.366745,52.907265,266.075592,283.349701,88.628029,73.461876,347.634521,133.314850,37.034687,137.822784,89.521896,37.402996,265.723602,497.092133,506.722687,131.637573,475.395844,385.485565,185.528244,478.635956,277.027191,298.767975,442.778870,70.907425,351.274323,400.156952,33.350140,141.177963,455.591980,36.786201
273,0,-9.744592,201.003647,1190.936035,0.791343,336.625458,1173.870605,165.052887,209.438095,1114.144653,169.643982,300.756409,1113.236572,164.553711,263.419189,1045.860229,310.001221,269.886932,912.906372,65.744789,248.009140,915.907166,44.628685,242.812271,718.732178,210.380554,353.430145,989.362610,66.164825,105.405807,971.250488,89.169434,12.408583,855.308350,19.599356,-33.276478,706.920959,-76.692375,57.177784,812.334717,-108.959106,130.197266,838.501648,-157.848175,92.776817,823.708862,-180.022995,174.758789,887.474182,58.775295,399.475403,967.299316,73.200996,526.088745,774.248962,16.678928,551.187012,718.697632,-62.817017,461.679993,813.853210,-108.226112,388.665863,849.587097,-157.802887,432.856873,839.105713,-179.733109,342.005737,908.895630,294.123932,135.896484,648.133301,272.536926,388.537720,624.727722,452.971313,217.390533,792.648804,439.872742,334.447235,788.874390,344.606903,43.006378,558.384766,165.660995,66.940117,379.383392,200.769409,52.809303,265.627380,282.915741,88.283714,73.344482,347.610321,133.584290,37.127453,137.817978,89.634506,37.368069,265.528992,497.144714,504.102173,130.670227,475.576538,385.132172,184.927307,478.987549,276.860596,298.645660,442.685547,70.912605,351.195465,400.037750,33.477970,141.058075,455.561615,36.688564
274,0,-11.759339,200.692169,1184.739136,-0.927283,336.227600,1167.621460,163.417572,209.061172,1108.446411,168.117279,300.347290,1107.498413,163.094437,263.112701,1040.355347,309.136627,269.694061,908.528015,64.575485,247.331345,909.959595,43.444275,242.139084,712.753845,208.796234,353.103455,983.988098,64.649498,105.061272,965.209351,87.532837,12.041346,849.090088,17.982904,-32.624641,700.599182,-77.569870,56.724262,807.021973,-109.527573,129.656052,833.779541,-158.425171,92.329567,819.277649,-180.314056,174.200211,883.316833,57.182404,398.614014,961.335327,72.098984,525.320618,768.143188,15.315197,550.316956,712.733215,-63.853680,460.977295,808.142944,-109.114464,387.996002,844.287842,-158.130554,431.875214,833.801697,-180.163681,341.440063,904.235779,294.543854,135.850067,645.085571,273.106628,388.095764,619.825562,453.031128,217.751816,789.063293,439.969543,334.557526,784.411499,344.481384,44.378624,554.971863,164.779770,66.803291,378.625366,200.149643,52.837994,265.303986,282.970459,88.885727,73.527016,347.612366,133.781967,37.217171,137.764587,89.652855,37.357552,265.262207,497.173462,501.587219,129.463089,476.870300,383.796143,184.180496,479.276001,276.502960,298.568970,442.628815,70.905411,351.170715,399.914520,33.578243,141.030746,455.549194,36.694405
