Devices
1000
,,FP1 - Force,,,FP1 - Moment,,,FP1 - CoP,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
322,1,-0.369562,1.00949,-709.931,4075.29,39134.6,-147.314,287.124,248.26,0
322,2,-0.367561,1.07429,-709.57,3942.89,39189.4,-147.226,287.23,248.443,0
322,3,-0.369657,0.764099,-709.244,3925.32,39207.1,-148.262,287.28,248.466,0
322,4,-0.369287,0.818077,-710.345,3927.76,39202.2,-148.382,287.188,248.471,0
322,5,-0.358992,2.33674,-709.552,3949.14,39239.5,-142.648,287.302,248.434,0
322,6,-0.36903,1.04133,-709.295,3997.76,39244.2,-147.082,287.328,248.364,0
322,7,-0.380727,1.09648,-710.315,3966.96,40853.1,-145.548,289.514,248.415,0
322,8,-0.369571,1.09408,-709.852,3986.81,39381.7,-146.932,287.479,248.384,0
322,9,-0.368775,1.03746,-702.88,3945.41,39320.8,-145.314,287.943,248.387,0
323,0,-0.36962,1.03762,-710.036,3947.32,39410.6,-147.246,287.505,248.441,0
323,1,-0.366991,1.10221,-709.492,3772.87,39464.8,-147.204,287.624,248.682,0
323,2,-0.375114,1.10655,-710.308,4305.38,39499.2,-146.162,287.609,247.939,0
323,3,-0.36694,1.21051,-711.694,3819.82,39464.2,-147.336,287.451,248.633,0
323,4,-0.36712,1.40206,-709.817,3911.59,39493.4,-145.878,287.639,248.489,0
323,5,-0.368307,1.20733,-714.033,3881.09,39515.6,-147.816,287.341,248.565,0
323,6,-0.368683,1.10015,-710.092,3815.62,39597.8,-147.143,287.764,248.627,0
323,7,-0.374427,1.06708,-711.327,4123.13,39718.5,-146.779,287.837,248.204,0
323,8,-0.369095,1.18856,-710.186,3861.58,39644.6,-146.7,287.823,248.563,0
323,9,-0.372258,0.64467,-709.903,3787.76,39690.8,-148.681,287.91,248.664,0
324,0,-0.368949,1.20965,-710.143,3830.11,39705.1,-146.621,287.911,248.607,0
324,1,-0.368023,1.24204,-710.192,3775.55,39719.4,-146.629,287.928,248.684,0
324,2,-0.369778,1.07497,-710.602,3792.21,39758.5,-147.262,287.951,248.663,0
324,3,-0.369785,0.99841,-709.821,3765.43,39741.5,-147.393,287.988,248.695,0
324,4,-0.373693,0.576531,-709.678,3776.31,39834.6,-148.735,288.131,248.679,0
324,5,-0.370019,1.09791,-709.915,3807.16,39783.7,-146.924,288.04,248.637,0
324,6,-0.404974,1.31244,-709.551,6229.13,39872.6,-140.405,288.194,245.221,0
324,7,-0.36865,1.43654,-711.259,3771.3,39984.9,-145.967,288.217,248.698,0
324,8,-0.368784,1.35887,-711.898,3772.55,39926.9,-146.484,288.085,248.701,0
324,9,-0.376219,0.241225,-710.135,3716.45,39962.9,-150.063,288.275,248.767,0
325,0,-0.368879,1.2835,-710.108,3745.7,39924.4,-146.309,288.223,248.725,0
325,1,-0.367991,1.33852,-709.333,3682.82,39982,-145.976,288.366,248.808,0
325,2,-0.367428,1.2959,-710.059,3717.55,39803,-146.444,288.056,248.764,0
325,3,-0.368435,1.48258,-710.616,3800.88,39944.8,-145.595,288.211,248.651,0
325,4,-0.368357,1.41093,-709.485,3584.83,40281.4,-145.67,288.776,248.947,0
325,5,-0.367646,1.30348,-710.022,3630.28,40003.7,-146.395,288.341,248.887,0
325,6,-0.367616,1.35728,-709.982,3600.41,40106.2,-146.151,288.489,248.929,0
325,7,-0.365226,1.51658,-709.517,3642.99,39866.1,-145.607,288.188,248.866,0
325,8,-0.367587,1.21554,-708.647,3565.88,40040.3,-146.427,288.503,248.968,0
325,9,-0.366037,1.60241,-709.481,3629.03,40075.9,-145.101,288.486,248.885,0
326,0,-0.364282,1.78203,-707.742,3608.09,40059.3,-144.032,288.602,248.902,0
326,1,-0.36723,1.45754,-710.257,3641.78,40069.8,-145.815,288.416,248.873,0
326,2,-0.366327,1.51198,-709.574,3565.02,40151.1,-145.518,288.585,248.976,0
326,3,-0.3724,0.514649,-709.097,3490.69,40155,-149.108,288.628,249.077,0
326,4,-0.385875,-1.84686,-709.281,3289.25,40093.2,-158.115,288.527,249.363,0
326,5,-0.367714,1.76368,-709.771,3633.07,40431.4,-144.223,288.964,248.881,0
326,6,-0.36429,1.72038,-710.315,3508.72,40186.8,-145.075,288.576,249.06,0
326,7,-0.361872,2.14189,-710.642,3563.55,40159.6,-143.567,288.512,248.985,0
326,8,-0.359361,1.69104,-705.641,3202.87,40117.4,-144.628,288.852,249.461,0
326,9,-0.365269,1.56284,-709.449,3400.33,40375,-145.442,288.91,249.207,0
327,0,-0.362979,1.77572,-710.178,3459.54,40163,-144.977,288.553,249.129,0
327,1,-0.361772,1.96424,-709.953,3462.76,40175.9,-144.219,288.59,249.123,0
327,2,-0.363235,1.83138,-709.859,3485.32,40198.9,-144.591,288.629,249.09,0
327,3,-0.365905,1.9207,-710.318,3676.14,40260.8,-143.899,288.68,248.825,0
327,4,-0.362914,1.82419,-705.919,3428.61,40267,-143.556,289.042,249.143,0
327,5,-0.3645,1.90832,-709.543,3540.5,40328,-143.964,288.837,249.01,0
327,6,-0.363945,1.74098,-709.907,3440.07,40292.6,-144.932,288.758,249.154,0
327,7,-0.367857,1.27345,-711.229,3453.74,40335.7,-146.899,288.713,249.144,0
327,8,-0.361597,1.88213,-710.648,3325.02,40337.8,-144.855,288.762,249.321,0
327,9,-0.361575,2.17643,-710.503,3592.63,40098.3,-143.402,288.436,248.944,0
328,0,-0.360459,1.87142,-710.372,3268.26,40290.2,-144.995,288.717,249.399,0
328,1,-0.362927,1.81966,-708.718,3405.83,40301.8,-144.383,288.866,249.194,0
328,2,-0.364368,1.74909,-710.692,3408.55,40412.5,-145.072,288.864,249.204,0
328,3,-0.360041,2.23684,-710.564,3372.66,40374.3,-143.417,288.82,249.254,0
328,4,-0.389706,1.97997,-710.064,5214.88,40451,-139.885,288.968,246.656,0
328,5,-0.362362,2.00551,-710.465,3437.45,40336.6,-144.106,288.775,249.162,0
328,6,-0.359189,1.97856,-710.52,3147.65,40454.4,-144.758,288.936,249.57,0
328,7,-0.363923,1.85883,-710.697,3394.84,40482.5,-144.639,288.962,249.223,0
328,8,-0.366295,1.91868,-704.172,3716.75,40244.9,-142.085,289.152,248.722,0
328,9,-0.3643,1.89394,-709.916,3447.38,40465.1,-144.19,289,249.144,0
329,0,-0.364393,1.83816,-709.779,3417.13,40483.3,-144.4,289.037,249.186,0
329,1,-0.363175,2.03712,-709.967,3420.9,40502.6,-143.715,289.049,249.182,0
329,2,-0.361907,2.26971,-710.52,3458.59,40481.2,-142.978,288.974,249.132,0
329,3,-0.36152,1.9775,-707.298,3416.52,40249.2,-143.447,288.906,249.17,0
329,4,-0.361317,1.85308,-710.043,3397.28,40139.3,-144.831,288.531,249.215,0
329,5,-0.361687,1.9645,-709.496,3448.77,40192.8,-144.103,288.65,249.139,0
329,6,-0.360287,2.06469,-709.953,3447.9,40105.9,-143.969,288.491,249.144,0
329,7,-0.362599,2.15107,-708.042,3448.51,40485.2,-142.717,289.179,249.13,0
329,8,-0.364394,1.96225,-722.672,3383.67,40633.8,-147.535,288.227,249.318,0
329,9,-0.355051,2.01686,-710.077,2781.58,40654.2,-145.125,289.253,250.083,0
330,0,-0.365706,1.90155,-709.514,3402.44,40738.8,-143.863,289.418,249.205,0
330,1,-0.365149,1.82728,-708.91,3421.61,40563.8,-144.097,289.22,249.173,0
330,2,-0.364032,2.09334,-708.733,3456.19,40600,-142.98,289.285,249.123,0
330,3,-0.365609,1.93633,-709.191,3440.87,40686,-143.615,289.37,249.148,0
330,4,-0.360407,2.03401,-708.987,3478.72,40036.6,-143.807,288.47,249.093,0
330,5,-0.365676,1.94862,-709.463,3492.34,40607.7,-143.613,289.237,249.078,0
330,6,-0.367457,1.72591,-710.329,3501.92,40611.4,-144.628,289.173,249.07,0
330,7,-0.364631,1.83618,-696.34,3488.63,40405.1,-140.511,290.025,248.99,0
330,8,-0.368922,1.83657,-708.414,3530.78,40850.6,-143.37,289.665,249.016,0
330,9,-0.366493,1.90505,-708.729,3509.23,40642,-143.485,289.345,249.049,0
331,0,-0.367802,1.7726,-708.634,3536.33,40637,-143.874,289.346,249.01,0
331,1,-0.366477,1.98177,-709.281,3531.35,40667.4,-143.29,289.336,249.021,0
331,2,-0.363379,1.87967,-709.238,3284.3,40644.8,-144.233,289.308,249.369,0
331,3,-0.36597,1.65861,-709.095,3340.51,40667.5,-144.828,289.351,249.289,0
331,4,-0.365671,1.80978,-709.219,3582.88,40308,-144.147,288.834,248.948,0
331,5,-0.369363,1.82727,-708.82,3613.87,40740.1,-143.445,289.476,248.902,0
331,6,-0.370871,1.89328,-708.55,3682.57,40864.7,-142.843,289.674,248.803,0
331,7,-0.367174,1.86806,-710.383,3485.2,40737.5,-144.041,289.346,249.094,0
331,8,-0.393092,1.81004,-709.796,5200.07,40758,-140.126,289.422,246.674,0
331,9,-0.313751,1.79215,-709.914,-245.801,40891.5,-152.575,289.601,254.346,0
332,0,-0.371988,1.75968,-709.554,3709.69,40831.5,-143.578,289.545,248.772,0
332,1,-0.371834,1.80304,-709.511,3688.48,40892,-143.396,289.634,248.801,0
332,2,-0.372035,1.86935,-709.376,3710.14,40937.9,-143.023,289.71,248.77,0
332,3,-0.373038,1.71571,-709.461,3749.93,40849.7,-143.597,289.578,248.714,0
332,4,-0.370488,1.79939,-710.114,3544.31,40988.2,-143.809,289.721,249.009,0
332,5,-0.377843,1.67094,-709.692,3954.45,41036.6,-143.156,289.823,248.428,0
332,6,-0.376734,1.56842,-710.244,3810.48,41072.1,-143.971,289.828,248.635,0
332,7,-0.389619,0.149905,-710.354,3929.34,41194.7,-148.663,289.992,248.469,0
332,8,-0.3658,1.64143,-709.193,3783.05,39789.6,-144.829,288.106,248.666,0
332,9,-0.376032,1.69036,-709.744,3801.68,41111.9,-143.372,289.925,248.644,0
333,0,-0.379549,1.60811,-710.349,3828.13,41436.3,-143.435,290.332,248.611,0
333,1,-0.376825,1.73306,-710.526,3836.68,41184.9,-143.285,289.964,248.6,0
333,2,-0.37867,1.61132,-710.341,3878.48,41230.8,-143.522,290.044,248.54,0
333,3,-0.37591,1.61608,-710.1,3876.76,40884.6,-143.806,289.576,248.541,0
333,4,-0.381449,1.67372,-709.53,3883.12,41637.9,-142.629,290.684,248.527,0
333,5,-0.378707,1.66731,-710.158,3908.77,41229.9,-143.202,290.057,248.496,0
333,6,-0.379663,1.45536,-709.243,3807.08,41352.6,-143.802,290.305,248.632,0
333,7,-0.367196,4.03156,-712.829,4075.26,41606.7,-134.743,290.368,248.283,0
333,8,-0.368996,1.50101,-710.405,3095.35,41373.5,-145.58,290.239,249.643,0
333,9,-0.382607,1.36722,-711.114,3999.38,41280.5,-144.283,290.05,248.376,0
334,0,-0.385353,1.26733,-709.651,4033.34,41479.8,-143.936,290.451,248.316,0
334,1,-0.385369,1.36611,-710.067,4056.47,41527.9,-143.598,290.485,248.287,0
334,2,-0.386226,1.26562,-710.25,4047.83,41561.5,-143.993,290.517,248.301,0
334,3,-0.385839,1.46016,-698.376,4132.88,41554.7,-139.74,291.502,248.082,0
334,4,-0.401216,1.39576,-710.833,5043.51,41714.7,-141.248,290.684,246.905,0
334,5,-0.388405,1.25252,-710.438,4094.95,41739.3,-143.797,290.752,248.236,0
334,6,-0.389554,1.06529,-709.517,4082.29,41740.5,-144.232,290.829,248.246,0
334,7,-0.387573,1.23521,-713.926,4006.45,41777.2,-145.012,290.518,248.388,0
334,8,-0.365519,1.24716,-710.651,2573.17,41684.2,-147.426,290.656,250.379,0
334,9,-0.390592,1.38462,-711.084,4241.25,41862.7,-143.043,290.872,248.036,0
335,0,-0.391589,1.35036,-711.634,4268.16,41906.9,-143.213,290.888,248.002,0
335,1,-0.393186,1.19464,-711.587,4271.3,41962.8,-143.689,290.971,247.998,0
335,2,-0.394566,1.10467,-712.823,4314.51,41972.4,-144.252,290.882,247.947,0
335,3,-0.396489,1.16253,-711.265,4433.69,42049.7,-143.248,291.12,247.766,0
335,4,-0.395166,1.09622,-711.537,4365.1,41948.4,-143.826,290.955,247.865,0
335,5,-0.397338,1.07246,-711.998,4430.25,42080.7,-143.753,291.102,247.778,0
335,6,-0.397943,1.1254,-712.691,4433.24,42200.1,-143.628,291.212,247.78,0
335,7,-0.396931,1.14674,-711.551,4327.08,42293.7,-143.373,291.439,247.919,0
335,8,-0.400475,0.996347,-703.421,4579.74,42148.1,-141.176,291.919,247.489,0
335,9,-0.396779,1.00569,-712.252,4071.15,42628.7,-144.309,291.851,248.284,0
336,0,-0.404073,0.937613,-712.505,4664.32,42376.1,-143.53,291.475,247.454,0
336,1,-0.403707,0.948033,-712.507,4632.21,42399.5,-143.542,291.508,247.499,0
336,2,-0.404981,1.01487,-712.508,4723.94,42450.5,-143.039,291.579,247.37,0
336,3,-0.406747,0.868583,-713.288,4723.16,42542.4,-143.688,291.643,247.378,0
336,4,-0.407335,0.718973,-708.244,4664.91,42601.5,-142.861,292.151,247.413,0
336,5,-0.410445,0.681993,-712.823,4864.81,42577.6,-143.86,291.731,247.175,0
336,6,-0.414481,0.225693,-713.551,4869.73,42664.9,-145.591,291.792,247.175,0
336,7,-0.407485,0.752904,-713.544,4903.13,42188.5,-144.134,291.125,247.128,0
336,8,-0.446704,0.740651,-713.738,7322.27,42620.5,-138.227,291.715,243.741,0
336,9,-0.412892,0.865683,-713.891,4949.08,42898.7,-142.975,292.091,247.067,0
337,0,-0.415398,0.734352,-714.068,5074.1,42861.9,-143.246,292.025,246.894,0
337,1,-0.416779,0.52293,-714.569,5060.76,42868.8,-144.166,291.993,246.918,0
337,2,-0.416325,0.477576,-714.159,4979.75,42923.4,-144.34,292.103,247.027,0
337,3,-0.419836,0.634852,-713.93,5248.06,43010.2,-143.006,292.244,246.649,0
337,4,-0.420027,0.52632,-713.693,5275.46,42883.3,-143.398,292.086,246.608,0
337,5,-0.423745,0.356648,-715.162,5348.98,43061.8,-144.063,292.213,246.521,0
337,6,-0.423872,0.365778,-714.801,5289.37,43200.4,-143.919,292.437,246.6,0
337,7,-0.422093,0.227264,-718.147,5129.93,43140,-145.792,292.071,246.857,0
337,8,-0.428011,0.203839,-721.031,5470.65,43225.4,-145.823,291.949,246.413,0
337,9,-0.427778,0.0878636,-713.976,5320.63,43388.5,-144.406,292.77,246.548,0
338,0,-0.429485,0.21278,-714.429,5544.76,43296.2,-143.672,292.603,246.239,0
338,1,-0.429745,0.301662,-714.842,5609.17,43288.3,-143.333,292.556,246.153,0
338,2,-0.436464,-0.562684,-714.871,5629.29,43317.1,-146.349,292.594,246.125,0
338,3,-0.434067,0.012407,-715.389,5700.5,43402.5,-144.19,292.67,246.032,0
338,4,-0.463199,0.0259944,-714.107,7707.14,43349.2,-139.231,292.704,243.207,0
338,5,-0.433108,0.479885,-714.068,5822.82,43480.3,-141.784,292.891,245.846,0
338,6,-0.42408,1.99895,-714.371,5956.14,43465.7,-136.158,292.845,245.662,0
338,7,-0.436392,-0.117644,-699.925,5887.23,43259.8,-139.987,293.806,245.589,0
338,8,-0.47171,-0.118371,-714.428,8057.43,43643.5,-138.723,293.089,242.722,0
338,9,-0.441698,-0.272634,-713.87,5987.92,43577.6,-143.932,293.044,245.612,0
339,0,-0.442074,-0.296226,-714.421,5977.95,43621.9,-144.149,293.059,245.632,0
339,1,-0.445329,-0.371262,-713.318,6133.57,43677.7,-143.688,293.232,245.401,0
339,2,-0.446132,-0.338963,-713.778,6172.65,43735.4,-143.552,293.273,245.352,0
339,3,-0.447923,-0.249665,-714.099,6316.64,43773.5,-142.954,293.299,245.154,0
339,4,-0.446307,-0.393851,-714.096,6188.77,43676,-143.864,293.163,245.333,0
339,5,-0.448044,-0.3614,-713.916,6251.48,43810.3,-143.412,293.366,245.243,0
339,6,-0.452165,-0.504035,-713.363,6413.9,43901,-143.295,293.541,245.009,0
339,7,-0.452734,-0.555536,-718.818,6426.78,43890.6,-145.009,293.059,245.059,0
339,8,-0.455508,-0.531369,-741.242,6530.95,44023.6,-150.909,291.392,245.189,0
339,9,-0.455392,-0.568902,-713.267,6584.02,43932.8,-143.076,293.594,244.769,0
340,0,-0.456515,-0.658807,-713.909,6594.61,43972.8,-143.512,293.594,244.763,0
340,1,-0.458202,-0.723937,-713.676,6680.48,43967,-143.488,293.606,244.639,0
340,2,-0.454009,0.0292872,-713.509,6726.23,44035.5,-140.575,293.717,244.573,0
340,3,-0.450501,0.661828,-713.154,6789.93,44047.3,-138.059,293.764,244.479,0
340,4,-0.460954,-0.689511,-712.853,6822.38,44084.5,-142.682,293.842,244.429,0
340,5,-0.462884,-0.711385,-713.035,6919.73,44126.9,-142.544,293.886,244.295,0
340,6,-0.453372,0.662838,-712.331,6921.13,44169.5,-137.391,294.007,244.284,0
340,7,-0.461091,-0.0904785,-713.185,7062.7,44196.5,-139.969,293.971,244.097,0
340,8,-0.436983,3.29043,-711.558,7058.85,44224.2,-127.421,294.151,244.08,0
340,9,-0.466941,-1.13243,-712.936,6963.1,44178.1,-143.865,293.966,244.233,0
341,0,-0.469756,-1.15383,-712.295,7084.02,44291.8,-143.362,294.182,244.055,0
341,1,-0.470125,-1.00597,-709.684,7159.92,44336.7,-141.871,294.474,243.911,0
341,2,-0.470519,-1.10696,-710.69,7146.47,44317.6,-142.568,294.359,243.944,0
341,3,-0.463114,0.287845,-711.636,7270.67,44413.2,-137.473,294.41,243.783,0
341,4,-0.474304,-1.2636,-711.743,7266.74,44429,-143.033,294.423,243.79,0
341,5,-0.475946,-1.29713,-712.429,7349.59,44450.2,-143.135,294.393,243.684,0
341,6,-0.475722,-1.46228,-711.463,7276.96,44409.4,-143.66,294.42,243.772,0
341,7,-0.466352,0.587301,-712.284,7554.76,44563.9,-135.778,294.565,243.394,0
341,8,-0.486934,-2.46059,-711.859,7446.47,44607.3,-146.737,294.663,243.539,0
341,9,-0.479492,-1.3072,-711.971,7522.39,44569.1,-142.519,294.6,243.434,0
342,0,-0.480106,-1.32796,-711.19,7554.04,44570.6,-142.297,294.67,243.378,0
342,1,-0.481712,-1.38367,-711.373,7608.03,44622.5,-142.369,294.727,243.305,0
342,2,-0.483851,-1.57102,-710.682,7646.91,44652.4,-142.721,294.83,243.24,0
342,3,-0.48637,-1.78021,-709.944,7703.51,44677.4,-143.102,294.931,243.149,0
342,4,-0.487322,-1.66932,-709.581,7773.89,44768.9,-142.345,295.092,243.044,0
342,5,-0.488163,-1.63608,-709.902,7836.11,44788.7,-142.154,295.091,242.962,0
342,6,-0.488376,-1.65807,-710.175,7853.77,44761.7,-142.298,295.029,242.941,0
342,7,-0.491932,-2.3804,-709.937,7707.31,44831.8,-145.07,295.149,243.144,0
342,8,-0.490168,-1.9618,-709.952,7697.73,45008.8,-143.416,295.397,243.157,0
342,9,-0.497791,-2.13274,-709.753,8166.18,44941.4,-142.966,295.32,242.494,0
343,0,-0.496096,-2.08866,-709.205,8074.57,44939.4,-142.865,295.366,242.615,0
343,1,-0.49666,-2.03358,-709.436,8119.12,44977.5,-142.592,295.399,242.556,0
343,2,-0.499213,-2.14034,-706.454,8203.15,45053.8,-141.853,295.775,242.388,0
343,3,-0.501042,-2.22151,-709.524,8275.13,45070.9,-142.831,295.523,242.337,0
343,4,-0.501609,-2.23368,-709.618,8270.36,45141.2,-142.838,295.613,242.345,0
343,5,-0.506491,-2.59879,-710.387,8418.66,45148.9,-144.011,295.555,242.149,0
343,6,-0.506488,-2.487,-709.153,8437.45,45218.4,-143.145,295.764,242.102,0
343,7,-0.508093,-2.55535,-710.482,8486.45,45265.7,-143.604,295.711,242.055,0
343,8,-0.506105,-2.48692,-709.564,8437.27,45168.7,-143.314,295.657,242.109,0
343,9,-0.514587,-3.06392,-710.196,8638.27,45343.8,-144.907,295.847,241.837,0
344,0,-0.512717,-2.69732,-709.79,8686.18,45351,-143.366,295.894,241.762,0
344,1,-0.516178,-3.04134,-709.739,8714.23,45425.7,-144.436,296.003,241.722,0
344,2,-0.517411,-2.91924,-709.834,8822.36,45490.9,-143.71,296.087,241.571,0
344,3,-0.523322,-3.0606,-709.689,9120.11,45554.9,-143.423,296.19,241.149,0
344,4,-0.519697,-2.88629,-709.836,8931.69,45607.2,-143.22,296.25,241.417,0
344,5,-0.521962,-3.05354,-711.115,8999.66,45612.4,-144.019,296.142,241.344,0
344,6,-0.527782,-3.52895,-710.602,9120.17,45694.3,-145.207,296.304,241.166,0
344,7,-0.526893,-3.27265,-709.598,9168.17,45727.2,-143.862,296.441,241.08,0
344,8,-0.533317,-3.59885,-710.519,9254.69,46085.5,-144.711,296.862,240.975,0
344,9,-0.529609,-3.32894,-709.966,9264.51,45840.4,-143.827,296.567,240.951,0
345,0,-0.535528,-3.59459,-710.373,9473.48,45958.3,-144.287,296.696,240.664,0
345,1,-0.544484,-4.82505,-710.487,9464.37,45992.5,-148.695,296.734,240.679,0
345,2,-0.537962,-3.53968,-710.787,9607.1,46066.8,-143.788,296.811,240.484,0
345,3,-0.540806,-3.73873,-711.149,9696.93,46077.5,-144.383,296.793,240.364,0
345,4,-0.546445,-4.23808,-710.776,9756.18,46230.2,-145.762,297.042,240.274,0
345,5,-0.545235,-3.9263,-710.413,9834.36,46214.2,-144.384,297.053,240.157,0
345,6,-0.54769,-4.20818,-712.019,9777.13,46375.1,-145.807,297.132,240.268,0
345,7,-0.552013,-4.20515,-711.831,10057.4,46401.5,-145.073,297.186,239.871,0
345,8,-0.55726,-4.35177,-712.064,10188.2,46691.4,-145.056,297.572,239.692,0
345,9,-0.558304,-4.57061,-712.007,10238.8,46528,-145.877,297.348,239.62,0
346,0,-0.561228,-4.64776,-712.417,10375.9,46571.3,-145.909,297.371,239.436,0
346,1,-0.564413,-4.80355,-712.69,10463.3,46670.2,-146.237,297.485,239.319,0
346,2,-0.56762,-4.83591,-712.552,10621.1,46753.2,-145.864,297.614,239.094,0
346,3,-0.575343,-4.85515,-712.848,10754.9,47472.4,-144.951,298.595,238.913,0
346,4,-0.573595,-5.24352,-712.174,10814.1,46779.4,-146.741,297.685,238.815,0
346,5,-0.573777,-5.03436,-712.593,10870.2,46888.1,-145.87,297.799,238.746,0
346,6,-0.580029,-5.21183,-714.466,11166.9,46960.3,-146.278,297.728,238.37,0
346,7,-0.581991,-5.40015,-713.868,11173.3,47027.9,-146.695,297.878,238.348,0
346,8,-0.585869,-5.67414,-712.805,11306.3,47023.5,-147.07,297.97,238.138,0
346,9,-0.589821,-5.44117,-713.222,11592.4,47201.4,-145.513,298.18,237.747,0
347,0,-0.58782,-5.10791,-712.816,11620.2,47199.3,-144.147,298.215,237.698,0
347,1,-0.605085,-7.34712,-713.14,11653.4,47291.2,-152.057,298.314,237.659,0
347,2,-0.596679,-5.72759,-713.443,11870.3,47290.3,-145.867,298.285,237.362,0
347,3,-0.600239,-5.89498,-713.992,11966.7,47409,-146.274,298.4,237.24,0
347,4,-0.605125,-6.31417,-712.335,12042.8,47509.7,-147.018,298.696,237.094,0
347,5,-0.611471,-6.57952,-713.838,12321.5,47547.9,-147.712,298.609,236.739,0
347,6,-0.610739,-6.30154,-713.202,12384.6,47591.5,-146.349,298.729,236.635,0
347,7,-0.613301,-6.14517,-713.341,12596.8,47661.3,-145.27,298.814,236.341,0
347,8,-0.624186,-6.53092,-713.632,12729.7,48450.8,-145.591,299.893,236.162,0
347,9,-0.622041,-6.61933,-713.602,12918.2,47736.4,-146.22,298.895,235.897,0
348,0,-0.628774,-7.1305,-714.145,13037.9,47902,-147.749,299.076,235.743,0
348,1,-0.630079,-6.90656,-713.368,13210.6,47949.4,-146.283,299.216,235.481,0
348,2,-0.634929,-7.15136,-714.921,13383.1,48016.1,-147.131,299.163,235.28,0
348,3,-0.638212,-7.31449,-713.311,13506.8,48056,-146.931,299.37,235.065,0
348,4,-0.640072,-7.22435,-713.036,13655.4,48096.3,-146.148,299.453,234.849,0
348,5,-0.645502,-7.63515,-713.9,13778.9,48179.1,-147.488,299.487,234.699,0
348,6,-0.647217,-7.44393,-712.984,13968.9,48216.6,-146.07,299.627,234.408,0
348,7,-0.6746,-7.92716,-713.084,15517.4,48348.1,-144.132,299.801,232.239,0
348,8,-0.656504,-7.96485,-713.296,14233,48427.5,-147.189,299.893,234.046,0
348,9,-0.656778,-7.73202,-714.124,14359.6,48434.9,-146.295,299.824,233.892,0
349,0,-0.663326,-8.28527,-713.655,14481.7,48535.8,-147.75,300.01,233.708,0
349,1,-0.666295,-8.26355,-714.252,14637.2,48640.4,-147.375,300.1,233.507,0
349,2,-0.67009,-8.42999,-713.793,14733.7,48792.3,-147.457,300.356,233.359,0
349,3,-0.674127,-8.7602,-713.827,14873.7,48741,-148.378,300.281,233.164,0
349,4,-0.678828,-8.7375,-715.017,15159.9,48819.6,-147.895,300.278,232.798,0
349,5,-0.683457,-9.15807,-714.231,15217.4,48919.2,-148.936,300.492,232.694,0
349,6,-0.682063,-8.77923,-713.137,15298.4,48937.5,-147.068,300.623,232.548,0
349,7,-0.686062,-9.04716,-714.052,15372.1,49062.5,-147.983,300.71,232.472,0
349,8,-0.689218,-9.244,-714.316,15536.2,48974.7,-148.477,300.562,232.25,0
349,9,-0.694305,-9.47814,-714.454,15658.2,49180.3,-148.855,300.836,232.084,0
350,0,-0.698514,-9.66442,-713.623,15818.6,49246.6,-148.846,301.009,231.833,0
350,1,-0.699601,-9.63136,-713.534,15871.7,49316,-148.508,301.115,231.756,0
350,2,-0.694651,-9.66787,-713.082,15520.1,49315.3,-149.317,301.158,232.235,0
350,3,-0.701563,-9.80211,-713.332,16082.2,49011.5,-148.898,300.708,231.455,0
350,4,-0.712222,-10.6049,-713.239,16163.3,49487.4,-151.048,301.384,231.338,0
350,5,-0.712168,-10.4502,-713.289,16202.7,49548,-150.356,301.464,231.285,0
350,6,-0.715796,-10.5486,-713.056,16366.9,49612,-150.197,301.577,231.047,0
350,7,-0.716267,-10.4029,-712.599,16466.3,49619,-149.312,301.631,230.893,0
350,8,-0.716829,-10.2027,-712.373,16572.9,49673.6,-148.232,301.73,230.736,0
350,9,-0.718342,-10.4049,-713.062,16523.1,49774.7,-149.156,301.804,230.828,0
351,0,-0.716234,-9.84908,-713.16,16667.5,49741.5,-146.904,301.748,230.629,0
351,1,-0.724057,-10.6913,-705.349,16761.8,49808.1,-147.406,302.615,230.236,0
351,2,-0.727298,-10.9997,-712.312,16811.2,49831.9,-150.345,301.958,230.399,0
351,3,-0.728947,-11.0108,-711.901,16867.1,49928,-150.038,302.133,230.307,0
351,4,-0.731027,-11.0686,-713.643,16944.7,49990.9,-150.494,302.05,230.256,0
351,5,-0.73569,-11.4627,-710.745,17053.9,50025.8,-150.791,302.385,230.006,0
351,6,-0.734204,-11.2246,-715.242,17074,50006.5,-151.192,301.916,230.128,0
351,7,-0.736337,-11.2976,-711.62,17140.7,50094.3,-150.179,302.395,229.913,0
351,8,-0.737994,-11.4412,-710.977,17158.1,50143,-150.417,302.527,229.867,0
351,9,-0.743163,-12.0035,-709.497,17232.5,50151.3,-151.824,302.686,229.712,0
352,0,-0.740221,-11.5941,-709.781,17226.3,50161.4,-150.448,302.672,229.73,0
352,1,-0.742673,-11.6774,-705.699,17311.1,50247.3,-149.301,303.202,229.47,0
352,2,-0.74385,-11.7046,-709.55,17357.6,50276.8,-150.354,302.857,229.537,0
352,3,-0.745603,-11.7825,-710.053,17424.6,50302,-150.594,302.843,229.46,0
352,4,-0.749376,-12.2042,-710.595,17458.6,50332.5,-152.143,302.832,229.431,0
352,5,-0.749984,-12.3465,-708.302,17401.2,50393.5,-152.067,303.147,229.433,0
352,6,-0.750605,-12.2108,-708.482,17560.4,50295.6,-151.372,302.991,229.214,0
352,7,-0.75307,-12.3114,-707.98,17598.9,50447.5,-151.339,303.256,229.142,0
