,,Group 3 S:LFHD,,,Group 3 S:RFHD,,,Group 3 S:LBHD,,,Group 3 S:RBHD,,,Group 3 S:C7,,,Group 3 S:T10,,,Group 3 S:CLAV,,,Group 3 S:STRN,,,Group 3 S:RBAK,,,Group 3 S:LSHO,,,Group 3 S:LUPA,,,Group 3 S:LELB,,,Group 3 S:LFRM,,,Group 3 S:LWRA,,,Group 3 S:LWRB,,,Group 3 S:LFIN,,,Group 3 S:RSHO,,,Group 3 S:RUPA,,,Group 3 S:RELB,,,Group 3 S:RFRM,,,Group 3 S:RWRA,,,Group 3 S:RWRB,,,Group 3 S:RFIN,,,Group 3 S:LASI,,,Group 3 S:RASI,,,Group 3 S:LPSI,,,Group 3 S:RPSI,,,Group 3 S:LTHI,,,Group 3 S:LKNE,,,Group 3 S:LTIB,,,Group 3 S:LANK,,,Group 3 S:LHEE,,,Group 3 S:LTOE,,,Group 3 S:RTHI,,,Group 3 S:RKNE,,,Group 3 S:RTIB,,,Group 3 S:RANK,,,Group 3 S:RHEE,,,Group 3 S:RTOE,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
243,0,199.329529,187.240891,1570.821411,214.764542,322.962280,1557.260742,370.659088,190.908798,1485.347656,378.604889,281.660309,1486.664307,361.296143,242.441833,1369.745117,392.499481,231.397568,1152.079102,209.022263,239.860901,1321.561279,103.298615,241.755447,1162.072021,389.923126,315.669586,1286.022217,245.774261,72.681381,1352.846558,253.701508,1.358875,1203.725952,251.996460,-4.730971,1037.509888,149.777969,19.406364,902.682495,143.984482,53.813934,822.787781,147.998398,-9.217814,817.990173,115.460930,40.039860,731.600830,267.890564,406.676636,1338.442139,313.709167,483.960693,1112.549927,297.413635,496.419800,1037.324219,198.102188,491.758148,914.460754,175.789444,473.988098,823.149231,200.228058,535.782288,819.222778,142.842529,496.823334,728.125427,164.445023,136.877151,921.736023,173.192108,379.262573,914.700562,384.213348,177.175293,1000.803345,390.848145,295.098145,1005.614624,262.016052,48.183121,720.250366,315.567261,103.735687,444.167175,318.233124,74.735405,296.191742,315.894104,77.997498,77.222046,372.050293,114.762062,31.334761,159.763489,100.965065,40.072220,273.013611,463.227356,664.939453,303.703705,426.761475,457.955322,330.560211,441.862701,318.935486,341.334595,433.630707,71.125511,383.545166,391.105682,29.823448,172.856064,441.839569,37.275158
244,0,199.318542,187.284348,1570.851929,214.825027,322.973602,1557.275513,370.582855,190.735886,1485.351563,378.610779,281.654816,1486.671875,361.291412,242.435867,1369.732056,392.458344,231.448135,1152.090332,209.056671,239.902069,1321.714478,103.385254,241.645325,1162.259888,389.929718,315.728485,1286.035889,245.737030,72.691139,1352.801880,255.388611,-0.874430,1204.691162,252.035049,-4.816503,1037.507080,149.557480,19.443567,902.845947,144.278824,52.788437,822.537720,147.731506,-9.244820,818.028503,115.095604,40.431099,731.789978,267.892731,406.692474,1338.488159,313.586456,483.959015,1112.574341,297.294373,496.409576,1037.358398,197.677521,491.662964,914.639587,175.140305,473.402954,823.584534,199.572647,536.040344,819.624329,142.078690,496.460632,728.419800,164.419983,136.852142,921.678162,173.158875,379.274750,914.680847,384.164093,177.175018,1000.812866,390.810638,295.094971,1005.639221,262.162140,47.929005,720.363831,315.468384,104.195625,444.096375,318.421906,74.555077,296.270325,315.696869,77.642731,77.020874,372.031921,114.728165,31.317387,159.549271,101.047302,40.280270,273.036621,463.177521,664.903931,303.744812,426.691925,457.972137,330.649963,441.967621,319.010345,341.330231,433.677734,71.120125,383.555511,391.103424,29.826710,172.879288,441.984253,37.421429
245,0,199.296448,187.311737,1570.887207,214.841721,323.003876,1557.284546,370.688995,190.868362,1485.351929,378.621979,281.648468,1486.679932,361.296692,242.459244,1369.711060,392.478882,231.439545,1152.094360,209.078629,239.899857,1321.691040,103.285805,241.764847,1162.096313,389.917542,315.691376,1286.033691,245.706970,72.694313,1352.797485,257.129669,-3.029721,1205.663818,252.081360,-4.901408,1037.518066,149.342529,19.584759,903.038757,143.977310,53.074909,822.796570,147.269806,-9.007572,818.250366,114.501488,40.636002,732.059448,267.868622,406.680573,1338.504150,313.517639,484.035370,1112.606567,297.155792,496.390808,1037.337402,197.409653,491.540009,915.020630,174.541031,473.108459,823.829346,198.999710,535.645813,819.660461,141.220032,496.220520,728.851013,164.413742,136.895950,921.660767,173.184113,379.339142,914.614990,384.153259,177.170532,1000.776062,390.777618,295.099609,1005.648865,262.190582,47.888535,720.392883,315.634399,103.869690,444.102020,318.443542,74.626335,296.211700,315.962097,77.946159,77.260490,372.026459,114.737381,31.287905,159.532761,100.987762,40.317627,273.060608,463.247040,664.910522,303.834595,426.761749,457.941223,330.668884,441.872498,318.991241,341.326599,433.614227,71.107071,383.517487,391.107483,29.804939,172.857483,441.675781,37.278923
246,0,199.286911,187.302551,1570.845459,214.778168,322.955719,1557.261108,370.013397,190.902328,1485.313965,378.605408,281.592987,1486.679321,361.293427,242.439590,1369.741577,392.443359,231.467606,1152.042236,209.055145,239.885635,1321.601807,103.364586,241.647018,1162.353149,389.930817,315.757690,1286.034180,245.652252,72.671288,1352.829224,257.156158,-3.046662,1205.686523,252.228592,-5.045603,1037.525879,149.111252,19.621923,903.284668,143.350998,54.144627,823.235107,146.918961,-8.806240,818.450134,114.069489,40.857174,732.351868,267.841370,406.709503,1338.533447,313.464661,484.065338,1112.632080,297.059998,496.404846,1037.369385,197.102234,491.402985,915.274475,173.793579,473.345642,824.434998,198.194138,534.956482,819.696472,140.194839,495.953583,729.331238,164.429657,136.974335,921.563782,173.207886,379.295990,914.693542,384.084167,177.197784,1000.859497,390.750488,295.090271,1005.677795,262.093018,48.013577,720.350891,315.647003,103.811333,444.116577,318.268188,74.636963,296.095917,315.679657,77.727684,76.979240,372.042908,114.739914,31.243622,159.730362,100.912643,40.160873,273.095337,463.246429,664.893005,303.775604,426.807587,457.919403,330.677673,441.833649,318.894562,341.359344,433.657898,71.086304,383.538177,391.113617,29.817856,172.942535,442.002747,37.430038
247,0,199.133209,187.360092,1570.806152,214.731689,322.929291,1557.291748,370.600769,190.874390,1485.372559,378.604431,281.559448,1486.680908,361.262024,242.419067,1369.720703,392.399658,231.535767,1152.105835,209.069885,239.906754,1321.694092,103.335121,241.500961,1162.296143,389.885132,315.745880,1286.022095,245.645035,72.725212,1352.822876,257.181763,-3.135324,1205.720825,252.335693,-5.174522,1037.500854,148.935944,19.653067,903.564331,142.563126,54.857250,823.639160,146.890274,-8.567841,818.627747,113.610077,41.181858,732.682983,267.810333,406.716980,1338.586792,313.410889,484.023529,1112.669067,296.931885,496.456848,1037.357300,196.511169,491.137573,915.674011,173.090424,472.760437,824.682617,197.538757,534.284241,819.937439,139.200424,495.327637,729.904053,164.349670,136.921509,921.678528,173.161407,379.425598,914.661072,384.038116,177.203888,1000.837463,390.705933,295.090546,1005.695007,262.099091,48.004662,720.362427,315.659943,103.900764,444.087433,318.259949,74.647644,296.183960,315.712585,77.570633,77.046013,372.065399,114.783066,31.330481,159.701691,100.893913,40.129044,273.132385,463.273773,664.925903,303.834564,426.908966,457.942871,330.791840,441.880585,319.008179,341.367676,433.641907,71.089622,383.541962,391.112366,29.811329,172.901108,441.720795,37.340611
248,0,199.201096,187.404297,1570.787354,214.755844,322.888458,1557.262451,370.598389,190.895584,1485.368652,378.626740,281.577576,1486.716919,361.257477,242.423141,1369.735840,392.382660,231.482559,1152.074829,209.056061,239.899658,1321.669312,103.229385,241.731720,1162.129272,389.830902,315.763641,1286.033813,245.609619,72.720650,1352.826294,257.198151,-3.191368,1205.771362,252.145386,-4.416052,1037.261108,148.742538,19.706755,903.822876,142.035965,54.859303,823.760925,146.197968,-8.364426,818.876404,112.868996,41.460114,732.955933,267.801300,406.712433,1338.617554,313.397430,484.070251,1112.730225,296.850311,496.493134,1037.405762,195.938507,490.921631,916.035278,172.256927,472.451965,825.383728,196.485428,533.952148,820.157166,138.107895,494.550385,730.368591,164.330856,136.983627,921.704956,173.163651,379.215912,914.586365,384.021851,177.209503,1000.895996,390.661346,295.102020,1005.693054,262.103729,48.158989,720.324097,315.820221,103.194016,444.267365,318.274780,74.614815,296.162933,315.931122,77.986237,77.223473,372.059479,114.729584,31.247932,159.717407,100.950294,40.081211,273.173523,463.289642,664.923584,303.842804,426.821045,457.928680,330.713776,441.745056,318.847412,341.359222,433.648468,71.114235,383.542877,391.120331,29.805176,172.912430,441.860657,37.454884
249,0,199.194595,187.478104,1570.831909,214.853897,322.939850,1557.333618,370.550537,190.860962,1485.387573,378.624390,281.551910,1486.714111,361.239014,242.422012,1369.736572,392.355682,231.481247,1152.112915,209.028534,239.892426,1321.619141,103.278381,241.597656,1162.383179,389.804657,315.781097,1286.062134,245.565887,72.778496,1352.839600,257.307098,-3.241799,1205.829102,252.531464,-5.544071,1037.559692,148.477554,19.793673,904.089233,141.453415,54.877224,823.935364,145.583481,-7.993015,819.099976,112.176529,41.804489,733.253052,267.750580,406.733765,1338.707886,313.311615,483.876495,1112.673218,296.749847,496.581268,1037.459839,195.318665,490.753143,916.419678,171.298233,472.011292,825.779236,195.888336,533.690674,820.610962,136.737717,493.890106,730.903870,164.317780,137.018677,921.540588,173.183151,379.362091,914.531311,383.948517,177.198395,1000.971191,390.659576,295.105621,1005.720764,261.983093,48.303909,720.273315,315.742798,103.708107,444.153259,318.334869,74.536293,296.101715,315.681396,77.818176,76.926399,372.039520,114.732208,31.242502,159.530396,101.062347,40.295444,273.199463,463.342224,664.993958,303.944763,426.940308,457.948151,330.794769,441.907990,318.899628,341.372345,433.714691,71.059570,383.552917,391.104950,29.792871,172.882385,441.713898,37.364880
250,0,199.167068,187.491318,1570.796265,214.714157,322.807953,1557.323364,370.492554,190.717102,1485.383301,378.637329,281.600006,1486.765259,361.325836,242.494675,1369.769409,392.329193,231.531143,1152.116211,209.009506,239.933990,1321.706787,103.257805,241.675430,1162.273438,389.784180,315.793274,1286.060059,245.536652,72.758316,1352.820679,257.380341,-3.376061,1205.898071,252.601898,-5.687105,1037.607178,148.138489,19.878664,904.416138,141.097366,54.106819,824.340027,144.951309,-7.996346,819.273254,111.445129,42.341293,733.600586,267.690155,406.721741,1338.728271,313.257111,483.892242,1112.742065,296.657776,496.634979,1037.481079,194.789474,490.529449,916.654602,170.342438,471.739899,826.285095,195.062744,533.611755,820.827515,135.544678,493.352386,731.389465,164.331680,136.984299,921.661865,173.161087,379.425262,914.613953,383.925903,177.201538,1000.887512,390.646729,295.110413,1005.755432,262.033173,48.234886,720.299194,315.775116,103.715286,444.153778,318.360229,74.607323,296.116577,315.936035,77.935524,77.200912,372.031281,114.630356,31.146166,159.546021,100.997871,40.216282,273.232361,463.338654,664.983215,303.993408,426.974487,457.907715,330.947571,441.587311,318.652557,341.363525,433.693268,71.093315,383.566895,391.118958,29.811306,172.909515,441.714722,37.374672
251,0,199.139221,187.197525,1570.864014,214.842606,322.934143,1557.353516,370.571930,190.847382,1485.389404,378.626862,281.569458,1486.745483,361.284973,242.473740,1369.797241,392.299133,231.598129,1152.139282,208.967361,239.901733,1321.625122,103.184769,241.926437,1162.172852,389.746460,315.796906,1286.078613,245.489883,72.746071,1352.855469,257.462341,-3.489217,1205.935791,252.605164,-5.868594,1037.636353,147.778900,19.997274,904.699829,140.090515,55.427872,825.167480,143.984665,-7.788033,819.619507,110.508965,42.938564,734.088684,267.630798,406.689575,1338.739258,313.210510,483.913574,1112.786133,296.549164,496.781067,1037.480103,194.177414,490.363708,916.916504,169.349091,471.515015,826.900269,193.750641,533.182800,821.137268,134.128708,492.948730,732.092529,164.279343,136.994232,921.583557,173.175873,379.401764,914.638367,383.883636,177.186951,1000.937561,390.613525,295.096893,1005.780334,262.146698,48.012085,720.388123,315.771423,103.680031,444.172180,318.349030,74.518105,296.182373,315.881714,77.873329,77.140877,372.046539,114.740837,31.289339,159.721939,100.906158,40.092236,273.277283,463.404205,665.048401,304.061249,427.056549,457.920715,330.936066,441.971649,318.968018,341.406738,433.723022,71.091881,383.533386,391.122772,29.803244,172.908249,442.259430,37.513954
252,0,199.227341,187.328964,1570.915771,214.735397,322.824402,1557.329956,370.571960,190.826675,1485.392822,378.631622,281.582947,1486.752441,361.183502,242.478882,1369.737671,392.251465,231.613037,1152.192017,208.954025,239.919617,1321.672241,103.200317,242.034576,1162.241089,389.721375,315.835022,1286.112061,245.484711,72.766273,1352.950073,257.541504,-3.547312,1205.973267,252.729538,-5.991936,1037.292847,147.392151,20.050247,905.023987,140.010849,54.779427,825.315918,143.430176,-7.475278,819.892395,109.308891,43.369331,734.521973,267.567017,406.690796,1338.786011,313.139832,483.995880,1112.848022,296.429932,496.834839,1037.530884,193.356003,490.109924,917.263794,168.457703,471.041443,827.697205,192.509064,532.652954,821.385193,132.557434,492.096710,732.740845,164.277603,137.050598,921.598328,173.162079,379.373322,914.479431,383.880554,177.179977,1000.936646,390.564270,295.077026,1005.813110,262.192261,47.906918,720.450256,315.808868,103.632790,444.217316,318.373016,74.663734,296.181366,316.389984,78.061920,77.698883,372.044037,114.630775,31.188503,159.633423,101.005882,40.284996,273.289032,463.355347,664.944275,304.059753,426.996613,457.904480,330.905975,441.870300,318.951691,341.406525,433.721863,71.077713,383.568878,391.132141,29.788612,172.952560,441.881378,37.476768
253,0,199.038818,187.538132,1570.833252,214.776550,322.951630,1557.353394,370.484222,190.668533,1485.370239,378.592560,281.559204,1486.724976,361.167236,242.490280,1369.740967,392.201904,231.615784,1152.180420,208.919632,239.894226,1321.650635,103.159363,241.945755,1162.204102,389.682678,315.862183,1286.124146,245.500793,72.740639,1352.921997,257.600922,-3.593781,1206.036133,252.588486,-6.202166,1037.692627,146.971207,20.175821,905.412537,138.812576,56.094769,826.025146,143.049240,-6.768583,820.215820,108.886070,44.359642,735.174866,267.501556,406.652130,1338.802612,313.048889,484.034332,1112.885864,296.287781,496.838989,1037.536377,192.856979,490.004883,917.828796,167.387299,470.383362,828.174683,191.509430,531.902832,821.860596,131.061432,491.454346,733.407166,164.268860,137.070862,921.596558,173.162766,379.480072,914.582581,383.830017,177.172897,1000.970032,390.537994,295.073730,1005.841980,262.070801,48.165741,720.360352,315.791656,103.619331,444.212189,318.367950,74.577240,296.058014,316.056213,78.004929,77.350708,372.053528,114.724068,31.236326,159.758514,100.977966,40.025829,273.335266,463.397339,664.989380,304.125885,427.098145,457.923676,330.980316,441.938385,318.900055,341.412445,433.725403,71.102829,383.538330,391.133850,29.829439,172.940811,441.728271,37.390148
254,0,199.190247,187.248260,1570.939453,214.768814,322.945801,1557.427612,370.487640,190.674362,1485.344971,378.594879,281.566986,1486.692627,361.202118,242.471680,1369.779907,392.183350,231.681747,1152.234741,208.894867,239.916306,1321.709106,103.149948,241.898895,1162.151855,389.647186,315.874725,1286.140625,245.464005,72.706398,1352.934204,257.648712,-3.666973,1206.067383,252.600784,-6.362578,1037.564087,146.452652,20.405106,905.765381,137.928329,56.517986,826.991028,142.255249,-6.413599,820.521118,107.422211,44.725674,735.613037,267.456940,406.657562,1338.787842,312.919281,484.081329,1112.906860,296.126801,496.913483,1037.572876,192.230072,489.923248,918.312500,166.272110,469.718170,828.737000,190.323761,531.406921,822.110291,129.344864,490.809296,734.226501,164.199905,137.038376,921.595642,173.189804,379.423615,914.449341,383.811554,177.189362,1000.949768,390.505493,295.047577,1005.831482,262.109375,48.167252,720.394226,315.782318,103.684952,444.196472,318.325714,74.580872,296.116272,315.893524,77.897980,77.136978,372.074554,114.742317,31.257425,159.793594,101.011024,40.084492,273.363129,463.429413,665.021667,304.172638,427.104523,457.949951,331.093231,441.892578,318.863464,341.410645,433.708344,71.100327,383.578156,391.135803,29.780052,172.940903,441.723145,37.372402
255,0,199.273376,187.310532,1570.942871,214.804092,322.977875,1557.429688,370.474670,190.670837,1485.388672,378.588348,281.606781,1486.676270,361.167542,242.480927,1369.780640,392.155334,231.706757,1152.220581,208.875656,239.920334,1321.673096,103.042831,241.725525,1162.157227,389.610107,315.903931,1286.155762,245.464355,72.706085,1352.987183,257.675873,-3.738866,1206.095947,252.508377,-6.337024,1037.326416,145.904221,20.571394,906.268860,136.980316,56.824783,827.651306,141.568375,-6.307712,820.709045,106.317261,45.271511,736.336487,267.406616,406.663879,1338.833130,312.777191,484.135956,1112.910767,295.963654,497.000671,1037.590698,191.520035,489.579102,918.749695,165.059875,469.495789,829.286011,189.143387,531.264832,822.493774,127.732010,490.069458,734.990906,164.185760,137.080536,921.506470,173.162018,379.381042,914.481750,383.765778,177.181564,1000.950928,390.464142,295.072327,1005.842346,262.054321,48.214466,720.355530,315.775665,103.685562,444.188934,318.388000,74.562233,296.101898,315.691406,77.674271,76.997734,372.053894,114.708038,31.224792,159.775635,100.970360,40.083477,273.382721,463.419983,664.978821,304.206146,427.086792,457.981964,331.015076,441.949677,319.110535,341.433105,433.725891,71.085747,383.585205,391.150146,29.778957,172.976425,441.778809,37.433228
256,0,199.343201,187.236221,1570.979858,214.875656,323.056183,1557.407837,370.581421,190.855591,1485.358398,378.552582,281.577423,1486.655273,361.060455,242.464142,1369.743408,392.135284,231.710709,1152.219482,208.855270,239.903763,1321.661499,103.112968,241.996078,1162.112549,389.607697,315.932617,1286.139038,245.440506,72.703499,1352.946655,257.663086,-3.818153,1206.160767,252.388474,-6.480550,1037.435303,145.577042,20.877886,906.636536,136.011063,56.832684,827.935669,140.748764,-5.798165,821.063965,105.138329,45.867874,736.975769,267.349792,406.600189,1338.834839,312.624908,484.181671,1112.903809,295.681946,496.927032,1037.508667,190.750595,489.252106,919.234985,163.837448,469.159882,829.850647,187.625336,530.214966,822.667480,125.900131,489.554718,735.878052,164.234909,137.145447,921.607849,173.150711,379.365417,914.576721,383.730743,177.191574,1001.022217,390.417389,295.046997,1005.814880,262.184326,47.968479,720.428101,315.762512,103.755592,444.178467,318.329346,74.660919,296.071289,316.152496,77.709335,77.496193,372.023132,114.600441,31.106943,159.688461,100.991798,40.102585,273.414459,463.438995,664.992432,304.245789,427.090942,457.975372,331.078308,441.819336,318.895020,341.438873,433.747009,71.072159,383.574585,391.169189,29.769291,172.955276,441.854980,37.366867
257,0,199.371063,187.240082,1571.001587,214.752441,322.951843,1557.447388,370.644867,190.836548,1485.368164,378.529236,281.594116,1486.631348,361.046967,242.443863,1369.733154,392.079315,231.765579,1152.229248,208.845398,239.910858,1321.705444,103.048584,241.887405,1162.097168,389.582947,315.918640,1286.136963,245.314880,72.570702,1353.263916,257.646698,-3.882784,1206.188721,252.225037,-6.685490,1037.630371,144.738205,20.875113,907.004272,135.063507,57.138126,828.283936,139.927551,-5.345942,821.356018,103.806412,46.288879,737.692871,267.303894,406.605652,1338.827393,312.463043,484.216858,1112.892456,295.384644,496.938141,1037.441650,189.949020,488.895935,919.541260,162.653473,468.584961,830.238281,186.871628,530.410400,823.138000,124.318039,489.317963,736.752808,164.185883,137.130295,921.486511,173.134949,379.553131,914.540955,383.726563,177.184357,1000.981567,390.359497,295.042450,1005.825500,262.026611,48.248344,720.338623,315.811584,103.715454,444.262726,318.282684,74.570412,296.049866,315.646515,77.817070,76.875000,372.036255,114.721748,31.229240,159.610062,101.031944,40.340103,273.425995,463.453979,665.005615,304.259766,427.185425,457.910706,331.117981,442.011566,318.947784,341.424927,433.740814,71.043785,383.566132,391.185455,29.775370,172.986023,441.739685,37.394341
258,0,199.343063,187.253433,1570.943848,214.754303,322.970642,1557.419189,370.603577,190.850922,1485.328613,378.520630,281.633606,1486.629150,361.038513,242.440491,1369.735107,392.070007,231.739960,1152.178711,208.829498,239.901520,1321.684570,103.020699,241.896973,1162.096558,389.554993,315.900818,1286.144043,245.399689,72.675842,1353.019775,257.583038,-3.898373,1206.184082,252.036896,-6.716176,1037.592651,144.107681,20.972836,907.399048,133.903412,57.631130,828.431335,139.357758,-4.987269,821.686707,102.395805,46.610458,738.424316,267.269531,406.552185,1338.819946,312.298126,484.349701,1112.888428,295.080139,496.981232,1037.432739,189.165466,488.577728,919.864441,161.355377,468.253632,831.083313,184.923721,529.598938,823.479797,122.314064,488.427002,737.486694,164.171982,137.191772,921.522217,173.129028,379.598969,914.518250,383.716003,177.191254,1001.027222,390.295288,295.041779,1005.795471,262.147736,47.988731,720.454651,315.777588,103.815582,444.163208,318.411987,74.533279,296.067871,316.379242,78.022331,77.706009,372.069153,114.725143,31.230391,159.815796,101.009293,40.093651,273.446167,463.482544,665.026733,304.282532,427.175079,457.918854,331.167786,441.860657,318.970398,341.447388,433.790985,71.060570,383.564636,391.186768,29.774113,172.993286,441.731628,37.404091
259,0,199.283279,187.434097,1571.005615,214.789063,322.998322,1557.397705,370.607697,190.847610,1485.341309,378.503815,281.632996,1486.641846,361.091797,242.415649,1369.764771,392.029266,231.764709,1152.255005,208.811600,239.858383,1321.681030,102.932152,241.696655,1162.154907,389.519775,315.945435,1286.110596,245.408661,72.655823,1353.048584,257.500122,-3.919903,1206.199707,251.841599,-6.758607,1037.575317,143.431763,21.121990,907.814697,132.588776,58.227215,829.031921,138.131729,-4.565996,822.026611,100.978394,47.521530,739.200806,267.220184,406.541718,1338.805908,312.074890,484.353943,1112.871582,294.766327,497.057709,1037.437866,188.304947,488.406464,920.382263,160.121231,467.840454,831.502502,183.755020,529.044556,823.937988,120.677040,487.538940,738.182129,164.110504,137.117004,921.499084,173.165405,379.509949,914.483887,383.673157,177.177872,1001.036743,390.223999,295.029358,1005.790833,262.020172,48.250629,720.355652,315.819000,103.655693,444.230774,318.345276,74.685715,296.144287,316.327850,78.042061,77.700722,372.063171,114.719612,31.227219,159.568420,101.002785,40.312859,273.456055,463.487823,665.030945,304.313416,427.145111,458.018524,331.098907,441.865875,319.151123,341.451172,433.727783,71.065498,383.547974,391.191498,29.794193,173.005737,441.750244,37.435253
260,0,199.316864,187.428802,1571.036499,214.820496,322.989716,1557.440063,370.613129,190.827652,1485.365845,378.497589,281.624573,1486.623535,360.995728,242.453781,1369.695801,392.026642,231.741867,1152.212280,208.796326,239.860260,1321.620605,102.935074,241.934906,1162.087158,389.522675,315.969879,1286.100464,245.377441,72.671967,1352.990601,257.388519,-3.882946,1206.228760,251.573914,-6.755125,1037.533813,142.717010,21.325222,908.242676,131.372269,58.342510,830.035522,137.184082,-3.909755,822.450439,99.457901,48.299000,739.825256,267.180603,406.537506,1338.818359,311.793640,484.363129,1112.882446,294.378693,497.042023,1037.361328,187.506821,488.105896,920.889404,158.706024,467.189972,832.298706,182.426163,528.851501,824.361877,118.682648,486.724365,738.949707,164.102493,137.127808,921.562622,173.106812,379.624237,914.437195,383.683533,177.196701,1000.987671,390.199585,295.036896,1005.815979,261.989227,48.259357,720.359314,315.830597,103.663116,444.208099,318.354675,74.725037,296.049072,315.991974,77.998306,77.262787,372.044861,114.748520,31.257383,159.621887,101.045296,40.277210,273.470337,463.485565,665.045471,304.307983,427.121368,457.963562,331.113190,441.793640,318.897400,341.435150,433.758026,71.053322,383.569458,391.188141,29.773184,172.969757,441.747986,37.406265
261,0,199.127808,187.372162,1570.903931,214.755142,322.945465,1557.442993,370.685760,190.830154,1485.399048,378.487366,281.607605,1486.636963,361.039978,242.463821,1369.712891,391.988098,231.797333,1152.194336,208.809692,239.865509,1321.653320,102.857529,241.771393,1162.003174,389.459564,315.938690,1286.069824,245.390747,72.687752,1353.031982,257.307678,-3.851357,1206.216064,251.340561,-6.837934,1037.536133,141.998856,21.577145,908.625610,130.424133,58.898602,830.647644,136.144028,-3.448171,822.817688,98.395592,49.204529,740.565491,267.168915,406.479919,1338.769897,311.548279,484.334503,1112.774170,293.983948,497.080597,1037.335815,186.503632,487.671204,921.301514,157.553894,466.819733,833.205200,180.801300,527.990234,824.900146,116.949394,486.060211,739.855652,164.088043,137.149597,921.442566,173.102722,379.563873,914.530701,383.638855,177.183517,1001.034485,390.121124,295.003418,1005.780701,261.896210,48.395920,720.316956,315.794159,103.828163,444.181122,318.324554,74.779587,296.101440,316.036133,78.015297,77.295509,372.066498,114.606560,31.125038,159.749924,101.014297,40.062447,273.453705,463.477661,665.024963,304.337341,427.173950,457.970459,331.279602,441.710510,318.895264,341.440948,433.781799,71.059570,383.541016,391.198730,29.782667,172.935989,441.791504,37.401463
262,0,199.147675,187.375687,1570.949707,214.648392,322.868500,1557.377686,370.643097,190.834610,1485.441284,378.476898,281.594360,1486.686646,361.008453,242.411163,1369.678345,391.972870,231.847534,1152.207886,208.780624,239.851669,1321.624023,102.805954,241.707947,1162.082397,389.434143,315.947540,1286.035645,245.402466,72.679047,1353.058350,257.207245,-3.821403,1206.287842,251.009735,-6.813961,1037.458252,141.156845,21.939331,909.039490,129.460281,59.138035,831.072266,134.965256,-2.731647,823.194946,96.609077,49.683384,741.049133,267.129730,406.452393,1338.798462,311.259216,484.380035,1112.821533,293.562897,496.979095,1037.272339,185.580124,487.346741,921.666626,156.206055,466.073761,833.703613,179.327682,527.624512,825.225586,115.078079,485.439880,740.860168,164.141678,137.267319,921.351685,173.067490,379.664642,914.467041,383.607300,177.181900,1001.072144,390.060455,294.980042,1005.793091,262.032867,48.144436,720.426941,315.820190,103.664543,444.221619,318.322723,74.650131,296.117310,315.960388,78.004791,77.245865,372.032227,114.607315,31.167639,159.604935,101.032822,40.271145,273.443237,463.498993,665.023682,304.299957,427.150665,457.965942,331.214264,441.917633,318.972137,341.457642,433.726654,71.088272,383.533051,391.163666,29.772881,172.964005,441.766846,37.427528
