Devices
1000
,,FP1 - Force,,,FP1 - Moment,,,FP1 - CoP,,,Combined Force,,,Combined Moment,,,Combined CoP,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
722,5,-0.134509,-3.83686,-696.303,-2252.89,16534,-199.107,255.745,257.236,0,-0.134509,-3.83686,-696.303,-179213,179497,-1062.9,255.745,257.236,0
722,6,-0.134138,-3.61881,-697.368,-2256.73,16692.1,-198.473,255.936,257.236,0,-0.134138,-3.61881,-697.368,-179477,179904,-1011.33,255.936,257.236,0
722,7,-0.134119,-3.66143,-696.814,-2244.96,16629.2,-198.508,255.865,257.222,0,-0.134119,-3.66143,-696.814,-179327,179712,-1021.35,255.865,257.222,0
722,8,-0.131774,-3.39545,-696.591,-2271.27,16623.5,-197.561,255.864,257.261,0,-0.131774,-3.39545,-696.591,-179285,179654,-958.748,255.864,257.261,0
722,9,-0.135436,-3.71699,-696.859,-2205.04,16671.3,-198.583,255.924,257.164,0,-0.135436,-3.71699,-696.859,-179301,179765,-1034.09,255.924,257.164,0
723,0,-0.121789,-1.50983,-696.396,-2052.47,16662.3,-190.234,255.926,256.947,0,-0.121789,-1.50983,-696.396,-178933,179647,-512.661,255.926,256.947,0
723,1,-0.130152,-3.75278,-696.771,-2538.3,16592.7,-199.533,255.814,257.643,0,-0.130152,-3.75278,-696.771,-179613,179665,-1044.76,255.814,257.643,0
723,2,-0.139144,-3.87073,-696.671,-2052.58,16716.9,-198.68,255.995,256.946,0,-0.139144,-3.87073,-696.671,-179108,179766,-1069.23,255.995,256.946,0
723,3,-0.133238,-3.74344,-697.554,-2410.88,16754.1,-199.259,256.018,257.456,0,-0.133238,-3.74344,-697.554,-179684,180010,-1041.51,256.018,257.456,0
723,4,-0.134286,-3.76631,-697.601,-2388.12,16824.2,-199.228,256.117,257.423,0,-0.134286,-3.76631,-697.601,-179674,180091,-1046.57,256.117,257.423,0
723,5,-0.133702,-3.77873,-697.695,-2453.74,16862.1,-199.41,256.168,257.517,0,-0.133702,-3.77873,-697.695,-179765,180151,-1049.81,256.168,257.517,0
723,6,-0.0917581,2.77575,-697.676,-2027.29,16700.9,-175.204,255.938,256.906,0,-0.0917581,2.77575,-697.676,-179043,179984,497.709,255.938,256.906,0
723,7,-0.139956,-3.89696,-697.092,-2122.44,16928.7,-198.83,256.285,257.045,0,-0.139956,-3.89696,-697.092,-179285,180077,-1075.31,256.285,257.045,0
723,8,-0.133306,-3.89176,-697.652,-2574.72,16937,-199.999,256.277,257.691,0,-0.133306,-3.89176,-697.652,-179880,180216,-1076.95,256.277,257.691,0
723,9,-0.138124,-4.61285,-697.64,-2618.59,16975.1,-202.63,256.332,257.754,0,-0.138124,-4.61285,-697.64,-179952,180251,-1247.12,256.332,257.754,0
724,0,-0.133083,-4.35012,-697.88,-2845.45,16999.8,-202.254,256.359,258.077,0,-0.133083,-4.35012,-697.88,-180228,180332,-1186.53,256.359,258.077,0
724,1,-0.131734,-3.62865,-698.167,-2618.98,17060.3,-199.178,256.436,257.751,0,-0.131734,-3.62865,-698.167,-180043,180460,-1014.95,256.436,257.751,0
724,2,-0.132102,-3.91844,-698.53,-2733.67,17057.7,-200.581,256.419,257.914,0,-0.132102,-3.91844,-698.53,-180263,180542,-1084.08,256.419,257.914,0
724,3,-0.131038,-3.79617,-697.983,-2751.95,17069.4,-200.019,256.455,257.943,0,-0.131038,-3.79617,-697.983,-180137,180426,-1055.17,256.455,257.943,0
724,4,-0.129078,-3.59709,-698.125,-2781.03,17055.9,-199.43,256.431,257.984,0,-0.129078,-3.59709,-698.125,-180193,180445,-1008.49,256.431,257.984,0
724,5,-0.123844,-2.70102,-698.284,-2757.05,17163,-196.109,256.579,257.948,0,-0.123844,-2.70102,-698.284,-180170,180589,-796.791,256.579,257.948,0
724,6,-0.120315,-3.0549,-698.41,-3016,16875.4,-198.305,256.163,258.318,0,-0.120315,-3.0549,-698.41,-180476,180331,-882.701,256.163,258.318,0
724,7,-0.12847,-3.64591,-698.683,-2931.41,17217.3,-199.937,256.643,258.196,0,-0.12847,-3.64591,-698.683,-180487,180737,-1020.58,256.643,258.196,0
724,8,-0.126061,-3.53593,-699.418,-3001.75,17141.1,-199.995,256.508,258.292,0,-0.126061,-3.53593,-699.418,-180739,180833,-995.508,256.508,258.292,0
724,9,-0.128893,-3.82398,-699.275,-2971.57,17182.7,-200.869,256.572,258.25,0,-0.128893,-3.82398,-699.275,-180686,180841,-1063.08,256.572,258.25,0
725,0,-0.129988,-3.87918,-699.319,-2931.79,17196.8,-200.973,256.591,258.192,0,-0.129988,-3.87918,-699.319,-180659,180866,-1075.82,256.591,258.192,0
725,1,-0.126727,-3.72359,-698.178,-3061.01,17169.1,-200.419,256.591,258.384,0,-0.126727,-3.72359,-698.178,-180492,180571,-1039.68,256.591,258.384,0
725,2,-0.125972,-3.62578,-698.916,-3089.2,17214.1,-200.297,256.63,258.42,0,-0.125972,-3.62578,-698.916,-180703,180788,-1016.86,256.63,258.42,0
725,3,-0.125658,-3.60383,-698.917,-3102.26,17218.7,-200.243,256.636,258.439,0,-0.125658,-3.60383,-698.917,-180715,180793,-1011.75,256.636,258.439,0
725,4,-0.125737,-3.67113,-699.1,-3137.62,17233.7,-200.601,256.651,258.488,0,-0.125737,-3.67113,-699.1,-180800,180851,-1027.84,256.651,258.488,0
725,5,-0.127344,-3.916,-699.737,-3152.33,17241.2,-201.682,256.639,258.505,0,-0.127344,-3.916,-699.737,-180988,181008,-1085.82,256.639,258.505,0
725,6,-0.13092,-4.30097,-697.575,-3117.25,17283.9,-202.316,256.777,258.469,0,-0.13092,-4.30097,-697.575,-180421,180545,-1175.64,256.777,258.469,0
725,7,-0.133092,-3.7715,-698.718,-3174.23,18155.9,-199.962,257.985,258.543,0,-0.133092,-3.7715,-698.718,-180744,181684,-1048.82,257.985,258.543,0
725,8,-0.126179,-3.75902,-698.548,-3146.1,17226.8,-200.785,256.661,258.504,0,-0.126179,-3.75902,-698.548,-180673,180715,-1048.48,256.661,258.504,0
725,9,-0.130299,-3.70137,-697.906,-2895.91,17335.4,-199.708,256.839,258.149,0,-0.130299,-3.70137,-697.906,-180257,180673,-1032.86,256.839,258.149,0
726,0,-0.124447,-3.6514,-721.853,-3336.63,17415.5,-207.254,256.126,258.622,0,-0.124447,-3.6514,-721.853,-186776,186358,-1030.2,256.126,258.622,0
726,1,-0.124045,-3.66096,-696.725,-3328.14,17392.5,-200.16,256.963,258.777,0,-0.124045,-3.66096,-696.725,-180388,180454,-1025.45,256.963,258.777,0
726,2,-0.126253,-3.79605,-699.379,-3230.75,17361.1,-201.205,256.824,258.619,0,-0.126253,-3.79605,-699.379,-180970,181044,-1057.55,256.824,258.619,0
726,3,-0.126677,-3.76321,-699.152,-3219.74,17425.4,-200.931,256.924,258.605,0,-0.126677,-3.76321,-699.152,-180900,181055,-1049.48,256.924,258.605,0
726,4,-0.124383,-3.59693,-698.515,-3292.28,17422.9,-200.325,256.943,258.713,0,-0.124383,-3.59693,-698.515,-180803,180903,-1010.54,256.943,258.713,0
726,5,-0.124452,-3.54354,-699.527,-3289.58,17473.6,-200.362,256.979,258.703,0,-0.124452,-3.54354,-699.527,-181055,181191,-998.065,256.979,258.703,0
726,6,-0.124672,-3.57989,-702.367,-3272.11,17429.2,-201.305,256.815,258.659,0,-0.124672,-3.57989,-702.367,-181760,181811,-1007.46,256.815,258.659,0
726,7,-0.125962,-3.84473,-700.302,-3348.51,17500.6,-201.764,256.99,258.782,0,-0.125962,-3.84473,-700.302,-181324,181399,-1069.57,256.99,258.782,0
726,8,-0.126223,-3.59901,-699.572,-3226.25,17529.7,-200.369,257.058,258.612,0,-0.126223,-3.59901,-699.572,-181006,181257,-1010.6,257.058,258.612,0
726,9,-0.123868,-3.48873,-699.895,-3301.24,17470.5,-200.301,256.962,258.717,0,-0.123868,-3.48873,-699.895,-181158,181274,-985.327,256.962,258.717,0
727,0,-0.144556,-6.7047,-700.202,-3486.37,17517.2,-212.241,257.017,258.979,0,-0.144556,-6.7047,-700.202,-181563,181393,-1744.65,257.017,258.979,0
727,1,-0.124516,-3.48216,-700.592,-3369.65,17688.1,-200.403,257.247,258.81,0,-0.124516,-3.48216,-700.592,-181403,181654,-983.726,257.247,258.81,0
727,2,-0.123583,-3.51451,-700.817,-3390.22,17577.1,-200.746,257.081,258.838,0,-0.123583,-3.51451,-700.817,-181482,181596,-991.876,257.081,258.838,0
727,3,-0.122099,-3.38214,-700.821,-3431.31,17586.5,-200.36,257.094,258.896,0,-0.122099,-3.38214,-700.821,-181518,181606,-960.888,257.094,258.896,0
727,4,-0.129738,-4.62319,-700.658,-3501.91,17559.2,-204.933,257.061,258.998,0,-0.129738,-4.62319,-700.658,-181602,181541,-1253.97,257.061,258.998,0
727,5,-0.123422,-3.60501,-701.139,-3468.36,17620.7,-201.294,257.132,258.947,0,-0.123422,-3.60501,-701.139,-181646,181715,-1013.64,257.132,258.947,0
727,6,-0.127624,-3.41138,-700.401,-3087.13,17616.4,-199.524,257.152,258.408,0,-0.127624,-3.41138,-700.401,-181069,181538,-965.492,257.152,258.408,0
727,7,-0.121626,-3.37267,-701.053,-3486.59,17638.9,-200.463,257.161,258.973,0,-0.121626,-3.37267,-701.053,-181632,181713,-958.894,257.161,258.973,0
727,8,-0.120278,-3.29877,-702.663,-3566.94,17682.9,-200.794,257.166,259.076,0,-0.120278,-3.29877,-702.663,-182118,182134,-942.274,257.166,259.076,0
727,9,-0.132664,-5.10104,-700.972,-3554.26,17593.7,-206.811,257.099,259.071,0,-0.132664,-5.10104,-700.972,-181756,181649,-1366.94,257.099,259.07,0
728,0,-0.118533,-3.36662,-681.79,-3561.28,17430.1,-195.365,257.565,259.223,0,-0.118533,-3.36662,-681.79,-176815,176996,-953.166,257.565,259.223,0
728,1,-0.118477,-3.39177,-701.272,-3545.02,17327.4,-201.056,256.709,259.055,0,-0.118477,-3.39177,-701.272,-181747,181453,-964.758,256.709,259.055,0
728,2,-0.121363,-3.35106,-701.375,-3494.95,17640.2,-200.495,257.151,258.983,0,-0.121363,-3.35106,-701.375,-181721,181790,-953.936,257.151,258.983,0
728,3,-0.119509,-3.38552,-701.01,-3641.07,17648.5,-200.841,257.176,259.194,0,-0.119509,-3.38552,-701.01,-181776,181713,-962.819,257.176,259.194,0
728,4,-0.117498,-3.28494,-701.421,-3660.83,17519.6,-200.78,256.977,259.219,0,-0.117498,-3.28494,-701.421,-181896,181680,-939.728,256.977,259.219,0
728,5,-0.116118,-3.06905,-705.598,-3655.65,17522.4,-201.181,256.833,259.181,0,-0.116118,-3.06905,-705.598,-182942,182660,-889.954,256.833,259.181,0
728,6,-0.115633,-3.11734,-701.969,-3631.17,17376.9,-200.42,256.755,259.173,0,-0.115633,-3.11734,-701.969,-181998,181665,-900.618,256.755,259.173,0
728,7,-0.115512,-3.09437,-700.597,-3658.16,17436.7,-199.947,256.888,259.221,0,-0.115512,-3.09437,-700.597,-181675,181404,-894.801,256.888,259.221,0
728,8,-0.114854,-3.17278,-700.551,-3740.77,17436.8,-200.404,256.89,259.34,0,-0.114854,-3.17278,-700.551,-181750,181393,-913.774,256.89,259.34,0
728,9,-0.114618,-2.92747,-701.101,-3604.78,17373.2,-199.44,256.78,259.142,0,-0.114618,-2.92747,-701.101,-181743,181458,-855.46,256.78,259.142,0
729,0,-0.117746,-2.9686,-700.5,-3406.02,17360.8,-198.973,256.783,258.862,0,-0.117746,-2.9686,-700.5,-181393,181305,-863.825,256.783,258.862,0
729,1,-0.127841,-2.98138,-700.653,-3607.5,19027.4,-197.765,259.157,259.149,0,-0.127841,-2.98138,-700.653,-181634,183008,-863.044,259.157,259.149,0
729,2,-0.114684,-2.99242,-700.868,-3589.3,17292.9,-199.654,256.674,259.121,0,-0.114684,-2.99242,-700.868,-181671,181323,-870.858,256.674,259.121,0
729,3,-0.113094,-2.85984,-701.328,-3611.9,17252.7,-199.406,256.6,259.15,0,-0.113094,-2.85984,-701.328,-181804,181391,-839.985,256.6,259.15,0
729,4,-0.114539,-3.06926,-701.093,-3592.91,17209.9,-200.088,256.547,259.125,0,-0.114539,-3.06926,-701.093,-181735,181293,-889.311,256.547,259.125,0
729,5,-0.113994,-2.92476,-700.546,-3577.47,17244.9,-199.345,256.616,259.107,0,-0.113994,-2.92476,-700.546,-181574,181200,-854.889,256.616,259.107,0
729,6,-0.117833,-2.97431,-700.788,-3553.98,17647,-199.112,257.182,259.071,0,-0.117833,-2.97431,-700.788,-181614,181659,-865.279,257.182,259.071,0
729,7,-0.114305,-3.09063,-700.953,-3594.08,17162.7,-200.177,256.485,259.127,0,-0.114305,-3.09063,-700.953,-181702,181213,-894.461,256.485,259.127,0
729,8,-0.113652,-3.14705,-701.228,-3661.76,17154.8,-200.62,256.464,259.222,0,-0.113652,-3.14705,-701.228,-181842,181270,-908.274,256.464,259.222,0
729,9,-0.106289,-1.45926,-700.981,-3344.06,17160.6,-193.792,256.481,258.771,0,-0.106289,-1.45926,-700.981,-181387,181217,-508.319,256.481,258.771,0
730,0,-0.116134,-3.13783,-703.702,-3502.12,17173.7,-200.903,256.405,258.977,0,-0.116134,-3.13783,-703.702,-182310,181868,-905.769,256.405,258.977,0
730,1,-0.116272,-3.0544,-700.947,-3406.29,17092.2,-199.69,256.384,258.86,0,-0.116272,-3.0544,-700.947,-181511,181141,-884.996,256.384,258.86,0
730,2,-0.115444,-2.95394,-700.262,-3416.2,17098.6,-199.153,256.417,258.879,0,-0.115444,-2.95394,-700.262,-181342,180987,-861.159,256.417,258.879,0
730,3,-0.115116,-2.94097,-699.024,-3420.68,17079.6,-198.785,256.434,258.894,0,-0.115116,-2.94097,-699.024,-181032,180679,-857.84,256.434,258.894,0
730,4,-0.116153,-2.98475,-698.428,-3394.38,17123.8,-198.666,256.518,258.86,0,-0.116153,-2.98475,-698.428,-180856,180583,-867.702,256.518,258.86,0
730,5,-0.115213,-2.86603,-700.906,-3393.7,17105.8,-198.963,256.405,258.842,0,-0.115213,-2.86603,-700.906,-181479,181145,-840.454,256.405,258.842,0
730,6,-0.115275,-2.90975,-701.086,-3381.79,17050.5,-199.201,256.32,258.824,0,-0.115275,-2.90975,-701.086,-181515,181132,-850.908,256.32,258.824,0
730,7,-0.11608,-2.98498,-700.165,-3338.69,17004.7,-199.157,256.287,258.768,0,-0.11608,-2.98498,-700.165,-181241,180871,-868.266,256.287,258.768,0
730,8,-0.117017,-2.99679,-700.03,-3324.76,17088.1,-199.041,256.411,258.749,0,-0.117017,-2.99679,-700.03,-181194,180923,-870.676,256.411,258.749,0
730,9,-0.116728,-2.88362,-699.204,-3264.45,17042.5,-198.313,256.374,258.669,0,-0.116728,-2.88362,-699.204,-180919,180684,-843.535,256.374,258.669,0
731,0,-0.0543463,6.2482,-700.571,-2991.37,16917.7,-165.616,256.148,258.27,0,-0.0543463,6.2482,-700.571,-180589,180876,1310.46,256.148,258.27,0
731,1,-0.117755,-3.13998,-699.842,-3321.67,17045.5,-199.537,256.356,258.746,0,-0.117755,-3.13998,-699.842,-181149,180836,-904.495,256.356,258.746,0
731,2,-0.115299,-2.95174,-700.12,-3365.42,16985.9,-199.107,256.262,258.807,0,-0.115299,-2.95174,-700.12,-181255,180841,-860.634,256.261,258.807,0
731,3,-0.113744,-2.64032,-699.346,-3329.14,17005.7,-197.672,256.317,258.76,0,-0.113744,-2.64032,-699.346,-181009,180680,-786.712,256.317,258.76,0
731,4,-0.117749,-3.24911,-699.195,-3336.07,16973,-199.852,256.275,258.771,0,-0.117749,-3.24911,-699.195,-181004,180612,-930.353,256.275,258.771,0
731,5,-0.116101,-2.88261,-706.037,-3319.01,17051.8,-200.364,256.151,258.701,0,-0.116101,-2.88261,-706.037,-182708,182292,-845.51,256.151,258.701,0
731,6,-0.11453,-2.88412,-699.067,-3386.11,16991,-198.609,256.305,258.844,0,-0.11453,-2.88412,-699.067,-181006,180600,-844.506,256.305,258.844,0
731,7,-0.111113,-2.59221,-696.641,-3430.85,16911,-197.066,256.275,258.925,0,-0.111113,-2.59221,-696.641,-180422,179952,-775.515,256.275,258.925,0
731,8,-0.14196,-7.47724,-694.299,-3691.23,16874,-214.471,256.304,259.316,0,-0.14196,-7.47724,-694.299,-180303,179369,-1928.34,256.304,259.316,0
731,9,-0.112815,-2.73436,-710.854,-3433.62,16973.7,-201.548,255.878,258.83,0,-0.112815,-2.73436,-710.854,-184039,183341,-812.832,255.878,258.83,0
732,0,-0.113161,-2.74298,-699.488,-3468.22,17100.1,-198.298,256.447,258.958,0,-0.113161,-2.74298,-699.488,-181188,180808,-811.511,256.447,258.958,0
732,1,-0.112514,-2.86503,-701.222,-3478.6,16920.7,-199.439,256.13,258.961,0,-0.112514,-2.86503,-701.222,-181644,181034,-841.38,256.13,258.961,0
732,2,-0.111538,-2.77364,-699.526,-3479.98,16885.7,-198.672,256.139,258.975,0,-0.111538,-2.77364,-699.526,-181211,180602,-819.474,256.139,258.975,0
732,3,-0.108856,-2.46468,-700.266,-3508.98,16879.2,-197.852,256.104,259.011,0,-0.108856,-2.46468,-700.266,-181414,180769,-747.029,256.104,259.011,0
732,4,-0.107172,-2.29763,-699.902,-3520.97,16840.3,-197.221,256.061,259.031,0,-0.107172,-2.29763,-699.902,-181327,180644,-707.73,256.061,259.031,0
732,5,-0.107043,-2.27801,-700.091,-3584.78,16962.5,-197.222,256.229,259.12,0,-0.107043,-2.27801,-700.091,-181438,180811,-703.172,256.229,259.12,0
732,6,-0.107423,-2.45322,-699.305,-3597.38,16875.6,-197.745,256.132,259.144,0,-0.107423,-2.45322,-699.305,-181258,180540,-744.603,256.132,259.144,0
732,7,-0.1074,-2.297,-700.129,-3483.78,16799.1,-197.242,255.994,258.976,0,-0.1074,-2.297,-700.129,-181347,180656,-707.545,255.994,258.976,0
732,8,-0.102774,-2.19925,-700.225,-3718,16739.5,-197.52,255.906,259.31,0,-0.102774,-2.19925,-700.225,-181601,180619,-686.122,255.906,259.31,0
732,9,-0.104115,-2.13056,-699.354,-3603.21,16758.9,-196.744,255.963,259.152,0,-0.104115,-2.13056,-699.354,-181262,180435,-668.93,255.963,259.152,0
733,0,-0.11613,-2.13286,-699.875,-3715.06,18510.7,-195.308,258.449,259.308,0,-0.11613,-2.13286,-699.875,-181507,182309,-664.981,258.449,259.308,0
733,1,-0.101891,-1.99864,-700.592,-3644.61,16670.6,-196.813,255.795,259.202,0,-0.101891,-1.99864,-700.592,-181612,180636,-638.688,255.795,259.202,0
733,2,-0.102238,-2.11894,-699.672,-3659.34,16634.4,-197.053,255.775,259.23,0,-0.102238,-2.11894,-699.672,-181399,180385,-666.995,255.775,259.23,0
733,3,-0.10456,-2.52864,-699.434,-3690.57,16615.2,-198.54,255.755,259.277,0,-0.10456,-2.52864,-699.434,-181388,180310,-763.774,255.755,259.277,0
733,4,-0.103323,-2.43952,-698.795,-3728.99,16612.7,-198.131,255.773,259.336,0,-0.103323,-2.43952,-698.795,-181260,180158,-742.825,255.773,259.336,0
733,5,-0.0996363,-1.96295,-698.896,-3732.58,16584.7,-196.496,255.73,259.341,0,-0.0996363,-1.96295,-698.896,-181268,180153,-630.591,255.73,259.341,0
733,6,-0.0970995,-1.6088,-700.183,-3694.63,16510.2,-195.59,255.58,259.277,0,-0.0970995,-1.6088,-700.183,-181541,180380,-547.448,255.58,259.277,0
733,7,-0.0900799,-1.00975,-698.776,-3852.18,16462.4,-193.464,255.559,259.513,0,-0.0900799,-1.00975,-698.776,-181315,180002,-406.906,255.559,259.513,0
733,8,-0.0997973,-1.74338,-694.766,-3552.18,16473.8,-194.244,255.711,259.113,0,-0.0997973,-1.74338,-694.766,-180029,179076,-576.911,255.711,259.113,0
733,9,-0.0933345,-1.86115,-696.742,-4014.38,16408.7,-196.354,255.551,259.762,0,-0.0933345,-1.86115,-696.742,-180998,179473,-608.226,255.551,259.762,0
734,0,-0.0965714,-1.73669,-697.517,-3719.87,16378.2,-195.486,255.481,259.333,0,-0.0965714,-1.73669,-697.517,-180895,179624,-577.408,255.481,259.333,0
734,1,-0.0967197,-1.5347,-697.059,-3590.42,16338.4,-194.38,255.439,259.151,0,-0.0967197,-1.5347,-697.059,-180640,179477,-528.991,255.439,259.151,0
734,2,-0.0988901,-1.60077,-698.135,-3771.93,16898.6,-194.747,256.205,259.403,0,-0.0988901,-1.60077,-698.135,-181098,180289,-544.27,256.205,259.403,0
734,3,-0.0943988,-1.43938,-698.03,-3753.72,16436.1,-194.588,255.546,259.378,0,-0.0943988,-1.43938,-698.03,-181046,179802,-507.48,255.546,259.378,0
734,4,-0.0874994,-1.26276,-698.079,-4032.06,16241.1,-194.815,255.265,259.776,0,-0.0874994,-1.26276,-698.079,-181329,179618,-468.125,255.265,259.776,0
734,5,-0.090815,-1.28218,-697.662,-3822.9,16252.7,-194.274,255.296,259.48,0,-0.090815,-1.28218,-697.662,-181015,179532,-471.287,255.296,259.48,0
734,6,-0.0921086,-1.63656,-697.334,-3889.25,16219.3,-195.633,255.259,259.577,0,-0.0921086,-1.63656,-697.334,-181014,179422,-555.255,255.259,259.577,0
734,7,-0.096122,-1.2531,-696.962,-3397.69,16155.3,-193.099,255.18,258.875,0,-0.096122,-1.2531,-696.962,-180411,179271,-461.96,255.18,258.875,0
734,8,-0.0953661,-1.26555,-697.285,-3463.4,16170.8,-193.37,255.191,258.967,0,-0.0953661,-1.26555,-697.285,-180559,179362,-465.335,255.191,258.967,0
734,9,-0.0879612,-1.02563,-697.388,-3831.53,16139.5,-193.42,255.143,259.494,0,-0.0879612,-1.02563,-697.388,-180943,179355,-411.117,255.143,259.494,0
735,0,-0.089858,-1.29104,-697.107,-3828.69,16133.9,-194.287,255.144,259.492,0,-0.089858,-1.29104,-697.107,-180880,179283,-473.616,255.144,259.492,0
735,1,-0.0871373,-0.957059,-697.156,-3796.64,16031.1,-193.144,254.995,259.446,0,-0.0871373,-0.957059,-697.156,-180846,179192,-395.002,254.995,259.446,0
735,2,-0.0894386,-1.33423,-696.738,-3844.9,16071.8,-194.439,255.067,259.518,0,-0.0894386,-1.33423,-696.738,-180805,179135,-483.983,255.067,259.518,0
735,3,-0.0924395,-1.10826,-696.414,-3518.35,16046,-192.819,255.041,259.052,0,-0.0924395,-1.10826,-696.414,-180386,179033,-428.716,255.041,259.052,0
735,4,-0.085201,-0.90906,-696.142,-3805.18,15845,-192.901,254.761,259.466,0,-0.085201,-0.90906,-696.142,-180595,178768,-384.017,254.761,259.466,0
735,5,-0.0859506,-0.9124,-696.653,-3846.29,16015.1,-192.972,254.989,259.521,0,-0.0859506,-0.9124,-696.653,-180766,179058,-384.681,254.989,259.521,0
735,6,-0.0848339,-0.817124,-700.733,-3837.29,15933.7,-193.856,254.739,259.476,0,-0.0848339,-0.817124,-700.733,-181788,179931,-363.55,254.739,259.476,0
735,7,-0.0837935,-0.814789,-697.162,-3954.03,16031.4,-192.999,254.995,259.672,0,-0.0837935,-0.814789,-697.162,-180998,179193,-362.41,254.995,259.672,0
735,8,-0.076361,-0.680308,-697.086,-3902.13,15102.5,-193.358,253.665,259.598,0,-0.076361,-0.680308,-697.086,-180921,178246,-333.184,253.665,259.598,0
735,9,-0.0846916,-0.724322,-696.703,-3847.7,16029.2,-192.304,255.007,259.523,0,-0.0846916,-0.724322,-696.703,-180772,179084,-340.315,255.007,259.523,0
736,0,-0.0839322,-0.584115,-698.315,-3883.02,16124.3,-192.242,255.09,259.561,0,-0.0839322,-0.584115,-698.315,-181210,179556,-307.633,255.09,259.561,0
736,1,-0.0813373,-0.381071,-697.578,-3861.7,15939.2,-191.454,254.849,259.536,0,-0.0813373,-0.381071,-697.578,-180993,179198,-259.986,254.849,259.536,0
736,2,-0.07953,-0.250331,-698.226,-3939.92,15974.6,-191.314,254.879,259.643,0,-0.07953,-0.250331,-698.226,-181229,179385,-229.707,254.879,259.643,0
736,3,-0.0799887,-0.273243,-698.776,-3926.71,15986.1,-191.509,254.877,259.619,0,-0.0799887,-0.273243,-698.776,-181357,179526,-235.148,254.877,259.619,0
736,4,-0.0794025,-0.31858,-699.005,-3989.21,15987.3,-191.878,254.871,259.707,0,-0.0794025,-0.31858,-699.005,-181480,179580,-246.276,254.871,259.707,0
736,5,-0.0781032,-0.27548,-699.329,-4057.34,15988.8,-191.971,254.863,259.802,0,-0.0781032,-0.27548,-699.329,-181628,179658,-236.612,254.863,259.802,0
736,6,-0.0857913,-0.0949605,-699.282,-3549.48,16178.1,-189.949,255.135,259.076,0,-0.0857913,-0.0949605,-699.282,-181100,179836,-190.39,255.135,259.076,0
736,7,-0.0761843,0.0775519,-699.477,-4065.42,16082.4,-190.673,254.992,259.812,0,-0.0761843,0.0775519,-699.477,-181658,179786,-153.18,254.992,259.812,0
736,8,-0.075992,-0.0888642,-700.296,-4105.42,15978.7,-191.7,254.817,259.862,0,-0.075992,-0.0888642,-700.296,-181913,179874,-193.203,254.817,259.862,0
736,9,-0.0744044,0.164817,-700.898,-4103.92,16004.2,-190.936,254.834,259.855,0,-0.0744044,0.164817,-700.898,-182054,180040,-133.472,254.834,259.855,0
737,0,-0.0766649,-0.0618682,-706.527,-4005.56,15887.1,-193.241,254.486,259.669,0,-0.0766649,-0.0618682,-706.527,-183394,181241,-188.255,254.486,259.669,0
737,1,-0.0684564,0.102876,-701.367,-4568.07,16063.6,-192.292,254.903,260.513,0,-0.0684564,0.102876,-701.367,-182640,180209,-150.835,254.903,260.513,0
737,2,-0.0643093,0.187042,-701.233,-4239.1,14984.4,-192.338,253.369,260.045,0,-0.0643093,0.187042,-701.233,-182273,179098,-132.236,253.369,260.045,0
737,3,-0.0719484,0.127839,-701.819,-4301.15,16027.3,-191.757,254.837,260.129,0,-0.0719484,0.127839,-701.819,-182486,180279,-143.571,254.837,260.129,0
737,4,-0.0709477,0.283576,-701.867,-4276.15,15994.6,-191.192,254.789,260.093,0,-0.0709477,0.283576,-701.867,-182466,180257,-106.813,254.789,260.093,0
737,5,-0.0691202,0.449867,-702.007,-4297.41,15953.1,-190.731,254.725,260.122,0,-0.0691202,0.449867,-702.007,-182516,180248,-67.8981,254.725,260.122,0
737,6,-0.104101,0.320534,-702.458,-1969.69,15906.1,-186.03,254.643,256.804,0,-0.104101,0.320534,-702.458,-180309,180308,-84.5841,254.643,256.804,0
737,7,-0.0685388,0.229281,-702.182,-4363.4,15800.3,-191.88,254.502,260.214,0,-0.0685388,0.229281,-702.182,-182636,180136,-120.82,254.502,260.214,0
737,8,-0.0693739,0.412661,-702.747,-4381.97,16110.3,-191.102,254.925,260.236,0,-0.0693739,0.412661,-702.747,-182790,180579,-76.912,254.925,260.236,0
737,9,-0.0553288,2.25488,-702.593,-4338.86,15921.3,-184.584,254.661,260.176,0,-0.0553288,2.25488,-702.593,-182626,180353,357.179,254.661,260.176,0
738,0,-0.0645381,0.510504,-689.856,-4489.39,15810.8,-187.656,254.919,260.508,0,-0.0645381,0.510504,-689.856,-179620,177262,-51.7954,254.919,260.508,0
738,1,-0.0652249,0.514116,-703.017,-4481.7,15859.7,-191.31,254.56,260.375,0,-0.0652249,0.514116,-703.017,-182954,180391,-54.4297,254.56,260.375,0
738,2,-0.0626961,0.769453,-703.021,-4499.36,15803.6,-190.499,254.48,260.4,0,-0.0626961,0.769453,-703.021,-182961,180336,5.49574,254.48,260.4,0
738,3,-0.0640346,0.646361,-703.616,-4490.16,15843.4,-191.044,254.517,260.382,0,-0.0640346,0.646361,-703.616,-183108,180515,-23.5168,254.517,260.382,0
