Devices
1000
,,FP1 - Force,,,FP1 - Moment,,,FP1 - CoP,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
126,0,193.257401,187.371002,1568.989014,208.510895,322.783325,1556.495239,365.423492,191.526871,1485.567749,373.248993,282.262482,1487.414673,357.514313,242.739136,1370.554810,391.263672,231.152969,1152.656616,206.170914,239.942337,1319.973511,101.577927,241.705399,1159.457764,387.608826,315.069946,1286.202026,242.779160,73.027740,1352.393311,255.680237,-2.782285,1205.255737,253.511734,-6.289609,1037.692017,154.635834,13.369129,900.302368,150.776276,45.225658,819.314453,155.953751,-17.072603,816.179871,124.427528,29.883572,727.862610,265.705261,407.173981,1336.689941,316.984772,482.859161,1111.332153,302.573303,496.290314,1036.286499,208.333450,496.844177,910.039185,189.166809,480.624451,817.636841,215.613342,541.376221,815.153259,160.619461,506.300995,721.695190,163.705597,135.994492,922.009583,170.613419,378.378693,914.088318,383.478485,177.437042,1000.130188,390.158661,295.737518,1004.999146,261.138947,47.867569,720.534424,312.934509,103.390739,444.063232,316.187805,74.138000,296.466705,315.391083,77.874008,77.055420,371.932648,114.849617,31.352177,159.467575,101.001488,39.795498,269.913940,462.660309,664.658203,300.725861,426.649536,457.653839,328.189606,441.788452,318.936981,340.977997,433.781311,71.067276,383.826538,391.460114,29.691206,175.642715,443.838196,39.552032
127,0,193.197220,187.517838,1568.944214,208.503006,322.840790,1556.417114,365.400116,191.498947,1485.590698,373.229828,282.325592,1487.419678,357.551483,242.798798,1370.597656,391.304688,231.111115,1152.659546,206.204620,240.019409,1320.020020,101.487946,241.596497,1159.425049,387.622955,315.058807,1286.192139,242.712982,73.183449,1352.453125,256.390228,-3.428903,1205.590698,253.558517,-6.188144,1037.522583,154.671265,13.657674,900.206726,150.734360,45.639202,819.229492,155.998169,-16.729008,816.042297,124.457085,30.024954,728.099854,265.730804,407.168732,1336.689941,317.127045,482.884460,1111.315430,302.759827,495.994019,1036.038696,208.505386,496.900696,909.809326,189.686630,480.604004,817.395020,216.124664,541.131226,815.077698,161.333374,506.223267,721.418701,163.648468,135.915619,922.042969,170.661575,378.437439,914.083862,383.525299,177.421677,1000.045654,390.268219,295.792419,1005.004272,261.234497,47.745331,720.590454,313.032684,103.067513,444.029175,316.175964,74.058754,296.433655,315.593079,78.252182,77.180519,371.938934,114.959366,31.464695,159.527359,101.063644,39.807396,269.922424,462.608154,664.612183,300.689331,426.649048,457.565247,328.166748,441.753235,318.911774,340.928864,433.809235,71.063164,383.796661,391.474091,29.687891,175.550919,443.803802,39.375179
128,0,193.148590,187.430344,1569.017578,208.420395,322.852020,1556.402588,365.379425,191.493958,1485.657593,373.209076,282.292999,1487.399170,357.523254,242.814316,1370.630371,391.336975,231.149963,1152.658203,206.182877,240.035141,1319.959351,101.744400,241.783340,1159.360596,387.639648,315.059143,1286.172363,242.894562,73.075401,1352.254028,256.449341,-3.337920,1205.481567,253.666336,-6.074637,1037.424683,154.708923,13.907799,900.161255,150.732925,45.453983,818.970886,155.972641,-16.424271,815.957397,124.459145,30.422569,728.051514,265.738892,407.211426,1336.650635,317.097351,482.328278,1111.170532,302.769989,495.895721,1036.181030,208.821457,496.783569,909.694275,190.129074,480.550873,817.287903,216.603378,541.022705,814.891602,161.953674,505.967926,721.235596,163.702377,135.924973,922.043274,170.750763,378.497162,914.073853,383.565369,177.428223,1000.098694,390.382874,295.724884,1005.085205,261.327911,47.612183,720.645020,313.015747,103.160706,443.999756,316.185822,74.114960,296.459625,315.762390,78.144012,77.419098,371.939606,114.948364,31.458202,159.486282,101.009315,39.826324,269.944092,462.623993,664.641602,300.672729,426.643036,457.605957,328.188263,441.703522,318.925842,340.947937,433.772034,71.061630,383.754364,391.439087,29.696499,175.539291,443.871460,39.469326
129,0,193.066040,187.577164,1568.938110,208.478226,322.918793,1556.397705,365.348114,191.507828,1485.645264,373.197266,282.348816,1487.430542,357.743561,242.813995,1370.768188,391.371185,231.180557,1152.669189,206.194809,240.032333,1319.859131,101.519699,241.614655,1159.361694,387.677246,315.041595,1286.201294,242.918198,73.081871,1352.183472,256.522400,-3.299525,1205.396240,253.701035,-5.933290,1037.297241,154.695984,14.142897,900.067749,150.655899,45.726704,818.896484,155.551102,-16.461086,815.906799,124.427521,30.944170,727.839111,265.765289,407.134796,1336.592163,317.123322,482.171387,1111.122070,302.891388,495.870422,1036.203735,209.091904,496.527863,909.473633,190.572327,480.316956,816.966797,217.073822,541.028931,814.613098,162.492020,505.888214,720.959595,163.750412,136.006805,922.009155,170.872269,378.690948,914.256958,383.597534,177.429718,1000.131104,390.512360,295.849579,1005.012878,261.218628,47.914394,720.502380,313.036896,103.380234,444.067047,316.201477,74.156113,296.445435,315.724426,78.261955,77.401642,371.948120,114.946075,31.460371,159.455933,100.968834,39.872223,269.949768,462.616455,664.635376,300.680176,426.623840,457.660004,328.105042,441.661255,318.861877,340.925262,433.720886,71.057991,383.751953,391.419800,29.709034,175.449814,443.897522,39.367352
130,0,193.052551,187.535049,1569.063477,208.491333,322.997955,1556.377808,365.313477,191.495941,1485.698486,373.138824,282.275787,1487.412354,357.754364,242.855469,1370.814087,391.389465,231.127625,1152.651245,206.262390,240.071579,1319.808472,101.765427,241.750427,1159.323608,387.687866,315.013367,1286.211426,242.863480,73.291435,1352.125854,256.564270,-3.181172,1205.343872,253.733032,-5.790488,1037.142456,154.676163,14.432904,900.057861,150.570206,45.962517,818.906433,155.693634,-15.705418,815.809326,124.490959,31.536068,727.803589,265.799988,407.177338,1336.580688,317.132843,482.074982,1111.022217,303.001221,495.749512,1036.124390,209.272354,496.497467,909.348694,190.885773,480.238068,816.809082,217.535126,540.741943,814.423828,163.154251,505.726227,720.693481,163.899536,136.088303,921.970398,170.865204,378.778687,914.216370,383.629120,177.430710,1000.128967,390.633636,295.859894,1005.014893,261.281372,47.902840,720.518005,313.040131,103.417107,444.068420,316.274567,74.309959,296.450714,315.653320,78.354675,77.304802,371.948944,114.954422,31.514418,159.546799,100.968361,39.829865,269.937500,462.635925,664.602417,300.541443,426.673370,457.497253,328.060913,441.662811,318.875977,340.903625,433.652222,71.055252,383.761719,391.408234,29.723644,175.346085,443.828461,39.262402
131,0,193.030777,187.725143,1569.010010,208.195877,322.773102,1556.397461,365.317871,191.523331,1485.698242,373.128723,282.279907,1487.418945,357.734314,242.805130,1370.788818,391.433838,231.176559,1152.669067,206.302216,240.059189,1319.770386,101.740082,241.659470,1159.119629,387.676270,315.080231,1286.214722,242.962952,73.135918,1352.104126,256.592804,-3.109634,1205.280151,253.772461,-5.671657,1037.040771,154.614716,14.720108,899.979614,150.531525,45.687786,818.665100,155.417053,-15.258129,815.751465,124.458488,31.991846,727.609924,265.846832,407.164612,1336.555176,317.256683,482.255066,1111.020630,303.058044,495.644257,1036.069458,209.520187,496.365143,909.231628,191.209946,479.825745,816.531433,217.766342,540.731689,814.294434,163.591309,505.570404,720.554932,163.856277,136.031494,921.965210,170.966156,378.716095,914.198181,383.679840,177.439499,999.990051,390.714722,295.854858,1004.978149,261.314758,47.784431,720.544189,313.057404,103.335068,443.983795,316.300354,74.227119,296.418304,315.667450,78.444199,77.291626,371.905548,114.840988,31.354877,159.451752,100.916687,39.876232,269.936646,462.651611,664.578796,300.524780,426.670380,457.510284,327.958740,441.582703,318.875244,340.877625,433.635345,71.043129,383.703979,391.381592,29.769440,175.211349,443.713593,39.187675
132,0,192.980942,187.787201,1568.989014,208.458893,323.083557,1556.403809,365.289642,191.512604,1485.672607,373.132690,282.338470,1487.421875,357.783875,242.851608,1370.816284,391.454041,231.196411,1152.694214,206.349854,240.066528,1319.732300,101.966560,241.800644,1159.285522,387.700287,315.051147,1286.193115,243.001190,73.145660,1352.026733,256.617706,-2.998930,1205.188232,253.844498,-5.495170,1036.886963,154.561279,14.988448,899.931458,150.720276,46.746502,818.693542,155.196762,-14.904222,815.733521,124.291634,32.583096,727.476807,265.872284,407.188324,1336.528442,317.315216,482.236053,1110.978027,303.162109,495.595856,1036.094116,209.651733,496.322540,909.110718,191.430237,479.855164,816.389709,217.961273,540.548706,814.228638,163.792969,505.418610,720.408813,163.959320,136.130646,921.909302,171.029968,378.791290,914.198853,383.695160,177.441452,1000.047546,390.844696,295.920685,1004.975098,261.268280,47.918533,720.483887,313.098694,103.353287,443.979553,316.235413,74.230675,296.494995,315.897980,78.288849,77.659515,371.928711,114.878555,31.407871,159.601593,100.975403,39.933987,269.939240,462.662476,664.594971,300.340637,426.574982,457.593994,327.915131,441.612274,318.822906,340.866638,433.659943,71.133408,383.677368,391.352386,29.781631,175.047348,443.632751,38.979748
133,0,192.995651,187.736282,1569.070435,208.504776,323.094666,1556.384277,365.291962,191.558731,1485.727173,373.130798,282.329742,1487.410522,357.813965,242.831802,1370.806519,391.509003,231.251450,1152.668945,206.361603,240.046799,1319.663208,102.050049,241.981628,1159.212524,387.772247,315.084167,1286.215210,242.921799,73.325020,1351.949097,256.630890,-2.937454,1205.147949,253.685562,-5.436569,1037.325195,154.534515,15.269740,899.907166,150.875900,47.121498,818.545898,155.090057,-14.526935,815.603149,124.125603,33.055092,727.413086,265.896484,407.184296,1336.511353,317.344299,482.186279,1110.937378,303.183990,495.440826,1035.984497,209.824493,496.113983,908.965759,191.647385,479.705078,816.384888,218.162750,540.453979,814.171570,163.980591,505.160461,720.296875,163.919495,136.117172,921.921936,171.030212,378.905518,914.202576,383.735962,177.454361,999.998840,390.836365,295.799255,1004.992004,261.231476,48.001686,720.420715,313.086639,103.166481,443.981110,316.213623,74.124176,296.454681,315.655396,78.545609,77.385124,371.909882,114.866119,31.367575,159.557251,100.852089,40.295719,269.932190,462.666779,664.592407,300.419830,426.636261,457.556732,327.877319,441.689514,318.871246,340.838104,433.622162,71.093620,383.662903,391.311646,29.799274,174.839554,443.400177,38.765400
134,0,192.999786,187.712997,1569.064331,208.201508,322.870605,1556.364014,365.287506,191.517487,1485.716797,373.128815,282.318756,1487.444458,357.848816,242.852142,1370.827026,391.575806,231.214890,1152.698486,206.417892,240.052322,1319.623291,102.122284,241.958191,1159.427002,387.798401,315.084381,1286.216553,243.054245,73.194939,1351.998047,256.532043,-2.371482,1204.887573,253.692978,-5.308034,1037.264404,154.449707,15.613204,899.903198,150.819138,47.479630,818.406982,155.041199,-14.153417,815.518494,124.362244,33.805130,727.591064,265.942352,407.210236,1336.485474,317.364899,482.133026,1110.890503,303.262177,495.473511,1035.969727,209.814056,496.006134,908.865845,191.745255,479.603638,816.163635,218.310715,540.343201,814.028687,164.127991,504.909760,720.164307,163.949112,136.143723,921.992126,171.189255,378.942688,914.282288,383.776276,177.458069,1000.060059,390.919525,295.811340,1004.975586,261.191467,48.057255,720.369324,313.056274,103.349030,444.023376,316.284637,74.278801,296.467468,315.659302,77.511818,77.595566,371.905731,114.849541,31.390585,160.086838,100.877823,40.613113,269.897156,462.646851,664.568726,300.379272,426.630768,457.528656,327.881134,441.674225,318.814941,340.801910,433.619476,71.116539,383.646667,391.291473,29.815994,174.616272,443.339050,38.571892
135,0,193.008179,187.925674,1569.192627,208.193848,322.939209,1556.362427,365.289734,191.551773,1485.723145,373.141632,282.371796,1487.419067,357.846436,242.880875,1370.823120,391.633972,231.313477,1152.724121,206.453720,240.108383,1319.606812,102.167862,242.034821,1159.202393,387.837921,315.116180,1286.247437,242.993607,73.369919,1351.983521,256.389221,-1.458115,1204.531860,253.658173,-5.146370,1037.157593,154.380676,16.033684,899.858154,150.855072,48.111061,818.733826,155.024323,-13.695156,815.409790,124.316750,34.383751,727.738708,265.970673,407.221130,1336.456055,317.384247,482.083771,1110.842529,303.280792,495.410034,1035.932129,209.845398,495.937653,908.784729,191.818008,479.444916,816.052246,218.426865,540.312439,813.970947,164.280029,504.749664,720.114258,164.050781,136.212311,921.922546,171.301346,378.840118,914.344604,383.816742,177.483429,999.977234,390.891815,295.797394,1004.934692,261.217712,47.919743,720.411316,313.020020,103.300835,443.998657,316.248444,74.311699,296.540375,315.059845,77.615898,77.069740,371.907349,114.815262,31.344488,160.868744,100.674797,41.471241,269.898315,462.663666,664.557617,300.714325,426.198059,457.281067,327.841888,441.675629,318.845215,340.836823,433.564697,71.118973,383.655762,391.241669,29.857243,174.533264,443.283997,38.487415
136,0,192.993378,187.980362,1569.211304,208.187592,322.929810,1556.374390,365.281158,191.584244,1485.755615,373.133972,282.383026,1487.416992,357.893219,242.934921,1370.859985,391.635651,231.386169,1152.724365,206.472702,240.167709,1319.589111,102.222801,242.136063,1159.226440,387.857391,315.145996,1286.216797,243.028717,73.218987,1351.877930,256.280914,-0.486253,1204.246460,253.656036,-4.997894,1037.085327,154.189102,16.413841,899.791565,150.350372,50.158646,818.783325,154.978577,-13.212133,815.336853,124.164566,34.912922,727.622559,266.003876,407.242493,1336.421631,317.359528,482.087158,1110.785767,303.282684,495.405670,1035.920532,209.907471,495.781982,908.792786,191.800583,479.404388,816.123230,218.488541,540.148193,813.935059,164.284958,504.569519,720.018738,163.960403,136.129776,921.892822,171.326096,378.938080,914.356873,383.841431,177.470596,999.998840,390.923645,295.812805,1004.931702,261.263611,47.820839,720.467834,313.061523,103.127419,444.003082,316.219025,74.166664,296.497498,315.070770,77.562645,77.103867,371.954254,114.821457,31.370506,161.423340,100.220757,42.094292,269.882416,462.681091,664.571960,300.663635,426.250336,457.212463,327.875183,441.678864,318.835968,340.794922,433.525879,71.112366,383.638031,391.218506,29.877077,174.316589,443.092682,38.348434
137,0,192.946960,187.864471,1569.178711,208.476593,323.187927,1556.420532,365.246674,191.601273,1485.740479,373.131470,282.441864,1487.423950,357.908051,242.946442,1370.902222,391.673920,231.387329,1152.690186,206.514832,240.209930,1319.557983,102.220062,242.085938,1159.203369,387.844849,315.261719,1286.223999,242.938934,73.458511,1351.689087,256.286865,-0.420316,1204.132080,253.569397,-4.755710,1037.010254,154.085587,16.786198,899.703857,150.243378,50.574856,818.821655,154.819061,-12.673727,815.266479,124.038857,35.458134,727.579102,266.016602,407.263977,1336.396240,317.420471,482.192902,1110.746338,303.299530,495.363739,1035.849365,209.912292,495.626099,908.718323,191.714371,479.102264,816.325134,218.424576,540.058533,813.899841,164.163971,504.264893,719.947449,164.094406,136.227219,921.891663,171.398026,378.975281,914.370728,383.882599,177.482666,999.972656,390.938904,295.810852,1004.922363,261.233154,47.812347,720.464600,312.959686,103.293045,443.892761,316.109344,74.172638,296.508453,314.935974,76.858665,77.073761,371.953125,114.786972,31.367029,161.970215,100.277893,42.596912,269.893921,462.668884,664.549377,300.656616,426.191589,457.139465,327.860596,441.625641,318.851715,340.784424,433.494202,71.079979,383.595642,391.173553,29.855814,174.168213,443.015472,38.205612
138,0,192.978027,187.941895,1569.169067,208.494003,323.220520,1556.395386,365.227264,191.664078,1485.713867,373.103424,282.451416,1487.416504,357.920349,242.970917,1370.913574,391.715546,231.447205,1152.704956,206.573502,240.239380,1319.510132,102.261284,242.061966,1159.181763,387.873260,315.297180,1286.176270,242.946320,73.552925,1351.720581,256.251068,-0.343471,1204.062256,253.514557,-4.546944,1036.897827,154.032990,17.213987,899.649597,150.130753,50.935993,818.875488,154.608795,-12.121111,815.209961,123.539070,35.729843,727.542908,266.058258,407.303864,1336.360107,317.523682,482.557281,1110.819458,303.271240,495.388306,1035.797852,209.852676,495.555054,908.676819,191.628372,479.037292,815.918701,218.299438,540.065002,813.891541,164.000565,504.135956,719.952942,164.136414,136.270096,921.958740,171.354721,379.006561,914.462769,383.922577,177.500610,1000.078918,391.013184,295.848206,1004.935852,261.185699,47.925312,720.414978,312.944763,103.257057,444.003693,316.119446,74.185150,296.566498,314.998352,77.543961,77.026329,371.960571,114.766174,31.330254,162.162598,100.262825,42.854744,269.904510,462.673004,664.556946,300.625458,426.196411,457.214691,327.799011,441.575439,318.825836,340.805328,433.448975,71.101158,383.586487,391.164246,29.872019,174.068237,442.905518,38.171886
139,0,192.972168,187.965790,1569.190918,208.536316,323.295807,1556.446045,365.226990,191.690033,1485.663574,373.078705,282.461273,1487.390869,357.942566,243.008743,1370.915283,391.760437,231.534286,1152.691528,206.617966,240.314941,1319.468750,102.285423,242.024460,1159.055176,387.891663,315.288635,1286.182373,243.048126,73.305344,1351.695801,256.215027,-0.238573,1203.958130,253.474442,-4.315757,1036.741577,153.972580,17.640995,899.608093,149.775620,51.039867,819.112366,154.475876,-11.865848,815.162415,123.329819,36.346062,727.502441,266.085083,407.356201,1336.341797,317.442963,482.385162,1110.690674,303.267731,495.409515,1035.772827,209.800552,495.430267,908.683594,191.473328,478.781555,816.147400,218.124084,539.979797,813.903076,163.687881,503.862366,719.939514,164.198746,136.321594,921.906982,171.406998,379.128448,914.327209,383.952026,177.519424,999.961975,391.039459,295.867096,1004.919556,261.238464,47.824413,720.461487,312.907074,103.077705,443.969238,316.170746,74.203407,296.572266,314.954102,77.471550,76.944572,371.924683,114.736153,31.304497,162.323898,100.094528,43.026627,269.942017,462.697174,664.541870,300.264008,426.495819,457.426208,327.798004,441.601685,318.835724,340.792480,433.456604,71.115288,383.549774,391.148682,29.894398,173.923782,442.762482,38.068184
140,0,193.046158,187.982025,1569.318115,208.536819,323.297516,1556.453979,365.221405,191.756546,1485.671997,373.078156,282.558594,1487.396729,357.935974,243.052383,1370.935791,391.779541,231.525742,1152.725342,206.640503,240.272247,1319.398315,102.436462,242.153259,1159.333862,387.937164,315.324249,1286.170288,243.041260,73.392822,1351.597412,256.217377,-0.147815,1203.810669,253.389954,-4.123815,1036.641357,154.206329,18.168100,899.536499,149.610626,51.643440,819.154419,154.177032,-11.231721,815.104126,123.161095,36.881416,727.523132,266.082703,407.389709,1336.299805,317.371338,482.351501,1110.612061,303.212372,495.504089,1035.737183,209.660675,495.433716,908.689453,191.288422,478.779907,816.018677,217.917542,539.967407,813.922363,163.417328,503.705750,719.981262,164.204849,136.290863,921.997131,171.529266,379.114838,914.313904,384.013702,177.544510,999.897339,391.033478,295.872559,1004.908325,261.360077,47.588692,720.572632,312.899750,102.971939,444.053741,316.125946,73.999718,296.537842,315.452728,77.874352,77.327728,371.979095,114.740822,31.346283,162.577454,99.765762,43.083462,269.995117,462.757446,664.562378,300.306335,426.583282,457.379272,327.838318,441.576080,318.815887,340.773895,433.423584,71.083191,383.558319,391.121704,29.912188,173.840271,442.804626,37.983974
141,0,193.099365,188.072083,1569.291992,208.181198,323.040161,1556.465088,365.210724,191.804565,1485.681519,373.101776,282.675476,1487.389038,357.973511,243.124435,1370.954590,391.798553,231.567291,1152.736816,206.618027,240.291412,1319.317627,102.403442,241.944153,1159.170654,387.942566,315.371552,1286.168091,243.076492,73.427277,1351.531738,256.221619,0.022420,1203.698730,253.322067,-3.880689,1036.503784,154.093887,18.524445,899.490479,149.251129,51.243752,818.626343,153.341522,-10.990575,815.124084,122.894241,37.335571,727.640320,266.110779,407.412109,1336.271118,317.471619,482.709412,1110.738159,303.140015,495.524323,1035.694946,209.392532,495.265717,908.643311,191.024384,478.500122,816.207764,217.563812,539.836914,814.032349,163.036179,503.592834,720.022522,164.315613,136.412781,921.957092,171.519043,379.265076,914.291321,384.008789,177.582153,1000.068420,391.011688,295.894470,1004.898438,261.371399,47.692234,720.570251,312.875458,103.224434,443.994934,316.145416,74.150772,296.563202,314.977753,76.735291,77.052505,371.997772,114.704582,31.346024,162.570267,99.607712,43.011688,270.047821,462.807251,664.572205,300.295929,426.586578,457.378326,327.793274,441.574249,318.830780,340.818604,433.398468,71.094826,383.519989,391.113922,29.926119,173.833664,442.706116,37.958351
142,0,193.036865,188.073975,1569.373535,208.485794,323.385437,1556.513184,365.230377,191.825180,1485.689941,373.083954,282.730286,1487.330811,357.934509,243.167465,1370.896606,391.843903,231.610931,1152.730103,206.643433,240.256836,1319.415039,102.475807,242.303345,1159.213745,387.964630,315.456696,1286.175903,243.092529,73.465744,1351.492188,256.229401,0.182054,1203.596436,253.284241,-3.728906,1036.429321,153.776138,18.776278,899.503784,149.316086,52.622253,819.030029,153.093369,-10.554757,815.082031,122.573814,37.830647,727.484497,266.130585,407.465179,1336.266724,317.432129,482.797333,1110.708618,303.054230,495.518127,1035.664063,209.236420,495.196655,908.672058,190.694321,478.786011,816.127441,217.557022,539.946472,814.101624,162.746841,503.651489,720.234009,164.320267,136.353302,921.994080,171.526413,379.270386,914.302917,384.064941,177.617249,1000.005127,390.956177,295.914673,1004.925476,261.329651,47.984650,720.481262,312.887177,103.188896,444.008820,316.133484,74.014946,296.563477,315.226868,77.278885,77.326370,371.990295,114.655434,31.316484,162.701950,99.647667,43.051109,270.117035,462.796783,664.563416,300.275421,426.585999,457.382996,327.952667,441.981018,318.856476,340.804871,433.401611,71.107422,383.486359,391.095154,29.930655,173.715073,442.753143,37.931206
143,0,193.168076,188.157394,1569.404175,208.528503,323.392761,1556.519409,365.198730,191.886749,1485.615845,373.086487,282.804230,1487.327637,357.983307,243.209412,1370.947388,391.860748,231.679245,1152.755859,206.679581,240.265930,1319.321167,102.499619,242.441910,1159.060547,387.971680,315.499878,1286.174927,243.098923,73.450218,1351.437866,256.282166,0.042453,1203.610718,253.237305,-3.559641,1036.323120,153.863586,19.270243,899.483521,149.255722,53.173393,819.041138,153.376434,-9.913589,815.014648,122.386200,38.370556,727.554810,266.144043,407.518646,1336.258301,317.281281,482.606354,1110.573486,302.951447,495.603271,1035.616577,209.040710,495.228943,908.737427,190.345306,478.803894,816.321594,217.080368,539.718994,814.093140,162.229385,503.587555,720.371887,164.391891,136.414688,921.974243,171.581833,379.363373,914.293640,384.116638,177.645691,1000.036133,391.066162,296.029022,1004.920715,261.424896,47.939083,720.498657,312.926331,103.224960,444.014465,316.175140,73.985580,296.586426,314.965607,77.450165,76.875084,372.022858,114.659042,31.287260,163.087357,99.824974,43.645302,270.175659,462.851593,664.550354,300.308594,426.638367,457.375946,327.889099,441.760071,318.832428,340.850220,433.402679,71.117134,383.503479,391.076538,29.933586,173.684998,442.737610,37.919262
144,0,193.215424,188.171158,1569.417480,208.547470,323.436279,1556.519043,365.207092,191.944214,1485.665039,373.085754,282.901764,1487.294678,358.006134,243.259506,1370.956787,391.917023,231.770721,1152.729736,206.710495,240.281921,1319.297852,102.549095,242.660812,1159.037231,388.016724,315.561890,1286.167358,243.160156,73.493164,1351.391113,256.268188,0.198369,1203.562134,253.217285,-3.423455,1036.231445,153.568542,19.538113,899.510925,149.460892,52.643524,819.009460,153.637238,-9.445047,814.924622,122.132210,39.067226,727.718750,266.159821,407.488983,1336.203369,317.344604,482.950348,1110.688232,302.833160,495.631165,1035.613281,208.683228,495.109955,908.874756,190.000748,478.767761,816.399902,216.492386,539.458252,814.105957,161.846436,503.579254,720.633301,164.414856,136.473572,921.986816,171.611389,379.418396,914.264221,384.131104,177.667206,1000.070801,391.100464,296.054688,1004.956482,261.610046,47.593140,720.630798,312.940308,103.098328,443.927734,316.212860,74.051201,296.595520,314.997650,76.736427,77.081421,372.025055,114.654587,31.293831,163.129700,99.528175,43.557106,270.212158,462.891815,664.598877,300.352112,426.653992,457.417053,327.904694,441.771912,318.844391,340.849030,433.420807,71.123520,383.492371,391.087311,29.935453,173.577133,442.541382,37.865562
145,0,193.313217,188.249054,1569.520142,208.536240,323.512878,1556.543213,365.224091,191.981125,1485.602051,373.083801,282.976563,1487.290894,357.612305,243.288742,1370.665649,391.903198,231.807098,1152.739746,206.753006,240.302673,1319.232300,102.586914,242.788422,1159.065186,388.036926,315.606110,1286.175903,243.192886,73.539452,1351.384033,256.245361,0.461288,1203.468384,253.110260,-3.246235,1036.170166,153.367599,20.061872,899.477173,149.334244,53.125996,819.061035,153.102570,-9.043957,814.839722,121.922691,39.705780,727.690186,266.152863,407.686584,1336.418335,317.304230,483.020935,1110.669434,302.747253,495.693848,1035.649780,208.444275,494.973877,908.938110,189.657272,478.581299,816.679932,215.996780,539.585449,814.178894,161.189102,503.366180,720.708008,164.499313,136.521332,921.950989,171.700027,379.247986,914.246460,384.158752,177.681091,1000.081421,391.089539,296.039856,1004.974487,261.706451,47.663013,720.624268,312.917511,103.269928,444.009552,316.200043,74.041946,296.563873,315.206909,77.323593,77.237923,371.994873,114.659431,31.259254,163.270630,99.781471,43.875893,270.309357,462.872833,664.555969,300.407867,426.806946,457.462494,327.952820,441.815674,318.865814,340.894684,433.448334,71.146355,383.497406,391.086609,29.957201,173.557175,442.574036,37.814644
146,0,193.301849,188.261948,1569.512817,208.565033,323.575867,1556.556641,365.240356,192.040176,1485.576294,373.093536,283.028473,1487.261841,357.949066,243.365021,1370.853271,391.933380,231.880249,1152.679565,206.788696,240.314819,1319.189575,102.582001,242.477020,1159.038696,388.086975,315.653961,1286.198608,243.275070,73.545235,1351.335327,256.503174,-1.683510,1204.189819,253.079269,-3.062052,1036.060303,153.256790,20.403629,899.476440,148.691040,54.369240,819.284851,152.881607,-8.547763,814.815918,121.710938,40.210026,727.765442,266.176025,407.720642,1336.407471,317.093781,482.749023,1110.549072,302.602783,495.709869,1035.629272,207.889496,494.777954,909.173340,189.172134,478.517761,816.826355,215.440323,539.328918,814.180054,160.513535,503.289459,721.048401,164.471893,136.456604,922.022217,171.672012,379.472412,914.273193,384.206604,177.690536,1000.084290,390.923615,296.003448,1005.022522,261.630951,47.913197,720.498718,312.953430,103.229034,444.001892,316.253021,74.000900,296.520599,315.640289,77.337944,77.528717,372.026093,114.652397,31.284578,163.182617,99.489479,43.479919,270.354004,462.928864,664.588440,300.369690,426.638184,457.626770,327.990967,441.830078,318.872711,340.898438,433.446594,71.133133,383.468445,391.065948,29.946905,173.520370,442.527405,37.829411
147,0,193.316376,188.292404,1569.483887,208.617081,323.611359,1556.554932,365.201965,192.111069,1485.581665,373.113800,283.085327,1487.249146,357.974548,243.391083,1370.881958,391.957062,231.978775,1152.760864,206.836151,240.333939,1319.193970,102.614960,242.505295,1158.812256,388.104767,315.741058,1286.185303,243.264908,73.759026,1351.402832,256.521271,-1.578836,1204.136963,253.033630,-2.935684,1036.010620,153.085693,20.771715,899.487549,148.508545,54.777107,819.275208,152.707611,-8.076686,814.826294,121.447350,40.698353,727.803955,266.181702,407.751862,1336.397949,316.997864,482.830536,1110.516479,302.501678,495.826935,1035.626343,207.628738,494.742523,909.271973,188.798752,478.293030,817.075623,215.103622,539.551575,814.453796,159.813629,502.984344,721.150024,164.487686,136.396301,921.984802,171.731339,379.336853,914.195740,384.223267,177.717102,1000.100037,390.919373,296.027222,1005.038147,261.723480,47.911663,720.521179,313.007629,103.295853,444.003784,316.242859,74.123985,296.572815,315.091187,77.410515,77.071495,372.010468,114.671120,31.285255,163.246201,99.421303,43.529064,270.417145,462.951691,664.594604,300.500549,426.732697,457.676331,328.019104,441.796997,318.888367,340.918884,433.467010,71.183182,383.494781,391.052673,29.959820,173.534073,442.551025,37.857853
